STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,RW_TEMP,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR,CT,FTEMP,A_PARAM,M_PARAM,N_PARAM,RTSH,SWARRAY_1,SWARRAY_2,SWARRAY_3,SWARRAY_4,SWARRAY_5,SWARRAY_6,SWARRAY_7,SWARRAY_8,SWARRAY_9,SWARRAY_10,SWARRAY_11,SWARRAY_12,SWARRAY_13,SWARRAY_14,SWARRAY_15,SWARRAY_16,SWARRAY_17,SWARRAY_18,SWARRAY_19,SWARRAY_20,SWARRAY_21,SWARRAY_22,SWARRAY_23,SWARRAY_24,SWARRAY_25,SWGRAD,DNS,DNSV,A,M,N,RW,RWA,RO,RT_RO,GROUP_ID,RT_R0_GRAD,PHIE_RTR0_GRAD,FLUID_RTROPHIE,PHIE_DEN.1,PHIT_DEN.1,NOD
ABAB,ABB-138,688.2384,9.089,-21.8958,97.9302,1.0927,0.4356,2.2017,MEF,0.75478,0.75478,1.4374398499306746,0.6990743006280075,0.1794252400956335,0.2501858650956334,0.0735659999999999,0.1443266249999999,2.630357799860002,0,,,,,1.2951379310344828,1.0,0.0077977764114517,0.0078741516240839,0.0076315592845397,0.9151642719868216,109.41192,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,0.9977789741256232,0.9875055116137132,0.9781818312552372,0.969626947757816,0.9617099177113844,0.9543324696885778,0.9474186781150922,0.9409084794479768,0.934753417621488,0.9289137491465868,0.9233564124921596,0.9180535663356976,0.9129815135584268,0.9081198936326071,0.903451065999462,0.8989596320809595,0.8946320597105699,0.8904563844306956,0.886421969303743,0.8825193098413397,-0.0052606901351451,-0.138348538011696,0.0719746608187132,1,1.8,1.8,1,0.0099659751548984,1.1442972710804802,-0.0515972710804801,3,0.078162171694897,2.564041092263502,G,0.1794252400956335,0.2501858650956334,
ABAB,ABB-138,688.3908,9.1144,-23.8672,103.8471,1.1022,0.5158,2.2059,MEF,0.8205233333333333,0.8205233333333333,1.0899346247423063,1.0,0.1749335389048313,0.2518576014048312,0.053843,0.1307670624999999,4.5528753565464,0,,,,,1.2951379310344828,1.0,0.0041667594749423,0.0042237248360802,0.0040781259223626,0.9072763563781528,109.41954,1,1.8,1.8,1,1.0,1.0,0.997372611193056,0.9864934693411268,0.9771776506143014,0.9689621602210368,0.9615738123892424,0.9548356321359636,0.94862531247688,0.9428542069439292,0.9374556727992962,0.9323781346843328,0.927580725228255,0.9230304219173302,0.918700097225878,0.9145671496961412,0.9106125176712142,0.9068199526833328,0.9031754736295357,0.8996669496853787,0.8962837767284503,0.8930166228905116,0.8898572260257365,0.8867982307251501,0.8838330558437065,-0.0039219320168233,-0.2210046783625732,0.0076382270955165,1,1.8,1.8,1,0.0057318267661221,1.0805555387426782,0.0216444612573218,3,0.078162171694897,2.564041092263502,G,0.1749335389048313,0.2518576014048312,
ABAB,ABB-138,688.5432,9.1905,-26.3611,102.9452,1.1116,0.5098,2.2216,MEF,0.8105022222222222,0.8105022222222222,1.2447088209770851,1.0,0.1764458766767906,0.2524304600101239,0.0568493333333333,0.1328339166666666,4.552875356546384,0,,,,,1.2951379310344828,1.0,0.0046886748779961,0.0047532999254956,0.0045851125306619,0.8996041741633681,109.42716,1,1.8,1.8,1,1.0,1.0,0.9974380031702338,0.9859697450094552,0.9761597946428934,0.9675164402632624,0.9597496300287314,0.952671511098163,0.9461522910114168,0.9400979205598764,0.9344377119045364,0.929116971686758,0.9240923716192336,0.9193289083803676,0.9147978334649444,0.9104751999889164,0.906340815824251,0.902377472429813,0.8985703656204056,0.8949066530018732,0.8913751106656598,0.8879658632559867,0.8846701691355573,0.8814802475179607,0.8783891379774973,-0.0041003505642041,-0.2241859649122807,0.0016645081221572,1,1.8,1.8,1,0.0063746187399057,1.0890094159413537,0.0225905840586464,3,0.078162171694897,2.564041092263502,G,0.1764458766767906,0.2524304600101239,
ABAB,ABB-138,688.6956,9.4187,-28.9861,100.4997,1.3747,0.5079,2.1649,MEF,0.7833300000000001,0.7833300000000001,1.134174089629388,1.0,0.2084874725869756,0.2819246600869755,0.0650009999999999,0.1384381874999999,4.552875356546392,0,,,,,1.2951379310344828,1.0,0.0074190246384181,0.0076003715170224,0.0071497809009277,0.7274314395868189,109.43478,1,1.8,1.8,1,0.9333199310288388,0.9133771464081656,0.8988396818356867,0.8870513016393033,0.8769965795489434,0.8681597012740535,0.8602366387761364,0.8530306363359456,0.8464058491612891,0.8402639118022663,0.834530942970842,0.8291498166480333,0.8240753069596445,0.8192709009815743,0.8147066291896407,0.8103575430108229,0.8062026184398013,0.8022239486618366,0.7984061378254096,0.7947358380012652,0.7912013901088784,0.7877925416754289,0.7845002222764369,0.7813163628992422,0.7782337491844135,-0.0041212255808386,-0.1891280701754385,0.0291507280701754,1,1.8,1.8,1,0.0100337667538951,1.114158352044065,0.260541647955935,3,0.078162171694897,2.564041092263502,G,0.2084874725869756,0.2819246600869755,
ABAB,ABB-138,688.848,9.4948,-32.1389,100.1861,0.6937,0.4731,2.0568,MEF,0.7798455555555555,0.7798455555555555,0.6639810940804185,0.9091529179010694,0.2477676308352008,0.320878151668534,0.0660463333333333,0.1391568541666666,3.679011922373421,0,,,,,1.2951379310344828,1.0,0.0040330204266211,0.0040140342662862,0.0040292976858766,1.4415453366008362,109.4424,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0911116959064327,0.1261961445743988,1,1.8,1.8,1,0.0052107396699761,1.117626976896312,-0.4239269768963118,3,0.078162171694897,2.564041092263502,G,0.2477676308352008,0.320878151668534,
ABAB,ABB-138,689.0004,9.9259,-34.6667,100.9948,0.5923,0.5177,1.9089,MEF,0.788831111111111,0.788831111111111,-0.1124039736493166,1.0,0.3160647882555527,0.3900177049222193,0.0633506666666666,0.1373035833333333,3.239411764705883,0,,,,,1.2951379310344828,1.0,0.0031586774889003,0.0031350562385833,0.0031692649128409,1.688333614722269,109.45002,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0492204678362573,0.1705912423651722,1,1.8,1.8,1,0.0041275645495184,1.108797137268897,-0.5164971372688969,3,0.078162171694897,2.564041092263502,G,0.3160647882555527,0.3900177049222193,
ABAB,ABB-138,689.1528,10.8262,-35.5556,108.5002,0.7271,0.5048,1.8512,MEF,0.8722244444444445,0.8722244444444445,-2.2363423711716752,1.0,0.312433621107317,0.3942046627739836,0.0383326666666666,0.1201037083333332,3.239411764705883,0,,,,,1.2951379310344828,1.0,0.0014225564673397,0.0014245239502433,0.0014165635182123,1.3753266400770183,109.45764,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0025777777777777,0.2404718992852502,1,1.8,1.8,1,0.0020512490992905,1.0435261912175091,-0.3164261912175093,3,0.078162171694897,2.564041092263502,G,0.312433621107317,0.3942046627739836,
ABAB,ABB-138,689.3052,10.4458,-36.1328,112.3708,0.7938,0.5372,1.8921,MEF,0.9152311111111112,0.9152311111111112,-4.131424002516657,1.0,0.2790096792458337,0.3648125959125003,0.0254306666666666,0.1112335833333332,3.239411764705882,0,,,,,1.2951379310344828,1.0,0.0006797228364704,0.0006822346378275,0.0006761461323906,1.259763164525069,109.46526,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0588959064327485,0.1961377920727747,1,1.8,1.8,1,0.0010699291902034,1.0207054417602626,-0.2269054417602626,3,0.078162171694897,2.564041092263502,G,0.2790096792458337,0.3648125959125003,
ABAB,ABB-138,689.4576,10.2303,-36.7014,116.9502,0.8456,0.5237,2.0086,MEF,0.9661133333333332,0.9661133333333332,-10.575772181782344,1.0,0.209050671569915,0.299623796569915,0.010166,0.1007391249999999,3.239411764705883,0,,,,,1.2951379310344828,1.0,0.0001147032079357,0.0001150190116726,0.0001143528241193,1.1825922421948911,109.47288,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1135245614035088,0.1556877212475634,1,1.8,1.8,1,0.0002187938769823,1.003163071594683,-0.1575630715946833,3,0.078162171694897,2.564041092263502,G,0.209050671569915,0.299623796569915,
ABAB,ABB-138,689.61,10.1795,-37.1736,117.1993,0.8834,0.5016,2.0948,MEF,0.9688811111111112,0.9688811111111112,-8.964289284821678,1.0,0.1695827551586258,0.2604153593252925,0.0093356666666666,0.1001682708333332,3.239411764705882,0,,,,,1.2951379310344828,1.0,0.0001006127466745,0.0001009093494836,0.0001002893380998,1.131990038487661,109.4805,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1418339181286551,0.1281496195581544,1,1.8,1.8,1,0.0001960735450014,1.002541573873295,-0.119141573873295,3,0.078162171694897,2.564041092263502,G,0.1695827551586258,0.2604153593252925,
ABAB,ABB-138,689.7624,9.9513,-37.5556,116.1039,1.0283,0.4957,2.0276,MEF,0.95671,0.95671,-7.307449757449744,1.0,0.2038810559495665,0.2935726184495664,0.012987,0.1026785624999999,3.239411764705882,0,,,,,1.2951379310344828,1.0,0.0002228535471495,0.0002241520011258,0.0002214283861212,0.9724788485850432,109.48812,1,1.8,1.8,1,0.9980437616098876,0.993369955161192,0.9898663850715542,0.9869632093256142,0.9844416322005296,0.982190076706312,0.980142537656672,0.9782561497817908,0.9765012179769792,0.9748561692994124,0.9733047484530012,0.9718343469842526,0.9704349519941768,0.9690984549012734,0.96781818016967,0.966588554089348,0.9654048658863034,0.9642630915394172,0.9631597612950176,0.962091858324848,0.9610567400242576,0.9600520760614304,0.9590757990171048,0.9581260646226925,0.957201219410204,-0.0011738234302489,-0.0966356725146199,0.1699563245614034,1,1.8,1.8,1,0.0004134621406047,1.0055609660196292,0.0227390339803708,3,0.078162171694897,2.564041092263502,G,0.2038810559495665,0.2935726184495664,
ABAB,ABB-138,689.9148,9.3046,-38.2708,101.3933,1.7757,0.4713,1.8054,MEF,0.7932588888888888,0.7932588888888888,-0.6679091402559302,0.9367241370044124,0.3560147905037996,0.4303828113371328,0.0620223333333333,0.1363903541666666,3.3100213667392127,0,,,,,1.2951379310344828,1.0,0.0082387548054696,0.0085896184324962,0.0077885142236698,0.56315819113589,109.49574,1,1.8,1.8,1,0.8039393608851677,0.7875550574385844,0.7755917516733276,0.7658784250554586,0.7575848409361527,0.7502891219661743,0.7437425333274121,0.7377840571239934,0.7323024923167185,0.7272172966777407,0.7224679601658746,0.7180076838384469,0.7137994085315124,0.7098132074955101,0.7060245113055597,0.7024128620573143,0.6989610160928147,0.6956542831641583,0.6924800301760151,0.6894273020938693,0.6864865279346907,0.6836492896402641,0.680908138164048,0.678256445513223,0.6756882845258515,-0.0034236849133471,0.0577058479532164,0.2787513804418455,1,1.8,1.8,1,0.0119112180772169,1.104582931068151,0.6711170689318491,3,0.078162171694897,2.564041092263502,G,0.3560147905037996,0.4303828113371328,
ABAB,ABB-138,690.0672,9.1397,-39.2361,85.7779,2.5855,0.5922,1.5244,MEF,0.6197544444444445,0.6197544444444445,0.0157835141619002,0.9869568203003324,0.5458519035791202,0.6039538827457868,0.1140736666666666,0.1721756458333332,3.2598405732079323,0,,,,,1.2951379310344828,1.0,0.040635010035174,0.0431597295759782,0.0368496891678071,0.3867723844517501,109.50336,1,1.8,1.8,1,0.7617994045575003,0.7314935165023244,0.710076923024253,0.6931122730250635,0.6789185207606436,0.6666484777545006,0.6558064324236331,0.6460737706097034,0.6372319405327659,0.6291236697313408,0.621631535978785,0.6146652680660737,0.6081537961835537,0.602040050980008,0.5962774349286037,0.5908273541539876,0.5856574466077843,0.5807402813393787,0.5760523848006147,0.5715734993526226,0.5672860099512245,0.5631744948101793,0.559225368913604,0.5554265980604857,0.5517674671821046,-0.0051354508644737,0.1011333333333334,0.2738309899285251,1,1.8,1.8,1,0.0519371679336577,1.3504225261982687,1.2350774738017314,3,0.078162171694897,2.564041092263502,G,0.5458519035791202,0.6039538827457868,
ABAB,ABB-138,690.2196,10.4078,-40.7187,73.0454,2.6752,0.698,1.3213,MEF,0.4782822222222222,0.4782822222222222,0.2865697929489332,1.0,0.6879262563114729,0.7327652146448062,0.1565153333333333,0.2013542916666666,3.239411764705885,1,,,,,1.2951379310344828,1.0,0.0854784407328508,0.0872918778896933,0.0806328769152593,0.3738038277511962,109.51098,1,1.8,1.8,1,0.9016189082040014,0.8463734287130797,0.8087319144106457,0.7797020522789961,0.7559307250422574,0.7357505454780443,0.7181974577195018,0.7026585379092976,0.6887175717618558,0.676077853756739,0.6645198114767431,0.6538760501190449,0.6440158238704247,0.634834934733098,0.6262489170923758,0.6181882959150742,0.6105952002895841,0.6034208897683171,0.5966239116120762,0.590168704088314,0.5840245214991872,0.5781645954251277,0.572565472177242,0.5672064835897873,0.5620693200284992,-0.0075621162837756,0.1141052631578948,0.2473809818063678,1,1.8,1.8,1,0.0949639254971683,1.7361083519517104,0.9390916480482894,4,-0.0514203433681016,-244.95600195530704,W,0.6879262563114729,0.7327652146448062,2.0
ABAB,ABB-138,690.372,11.7265,-41.4028,73.4375,2.9797,0.7929,1.3116,MEF,0.4826388888888889,0.4826388888888889,0.2496026845637586,1.0,0.6907219887342031,0.7359693845675364,0.1552083333333333,0.2004557291666666,3.2394117647058813,1,,,,,1.2951379310344828,1.0,0.0921696498893151,0.0952232871154725,0.0855527580876047,0.3356042554619592,109.5186,1,1.8,1.8,1,0.8434674058795065,0.7924438995144916,0.7576326825874111,0.7307597763055024,0.7087378570057101,0.6900308569940125,0.6737502157481415,0.659330760522061,0.6463885496514101,0.6346497826310167,0.6239117678816726,0.6140199302246994,0.604853500166744,0.5963162027610559,0.5883299738069335,0.5808305869820836,0.5737645302154637,0.5670867235604942,0.5607588187922687,0.5547479103604913,0.5490255430948483,0.5435669378228476,0.5383503795687218,0.5333567287989753,0.5285690270071641,-0.0070364866063599,0.0248777777777776,0.1593675032488628,1,1.8,1.8,1,0.1041884565967401,1.7204508573961237,1.2592491426038763,4,-0.0514203433681016,-244.95600195530704,W,0.6907219887342031,0.7359693845675364,2.0
ABAB,ABB-138,690.5244,10.7882,-42.1806,81.1568,1.9849,0.7544,1.4765,MEF,0.568408888888889,0.568408888888889,0.1943928409605789,1.0,0.5868519230656978,0.640140256399031,0.1294773333333333,0.1827656666666666,3.2394117647058818,0,,,,,1.2951379310344828,1.0,0.0433310793549249,0.0442734793848966,0.0410961087452284,0.5038037180714393,109.52622,1,1.8,1.8,1,0.9375449466877546,0.8936968126573314,0.8630746856975705,0.8390297405315968,0.8190545703016371,0.8018904561278697,0.7868034837450919,0.77332347004267,0.7611288750928941,0.7499889771164409,0.7397319825356055,0.7302261617321333,0.7213680607448499,0.7130748018863028,0.7052788685163874,0.6979244629091786,0.6909648956913587,0.6843606722434727,0.6780780623106961,0.6720880122736096,0.6663653052948778,0.6608879039753146,0.6556364295333704,0.6505937445736328,0.6457446154744192,-0.0069184788233768,-0.0330549707602338,0.1253349915529565,1,1.8,1.8,1,0.0500826585983754,1.464806187149306,0.5200938128506942,5,,,,0.5868519230656978,0.640140256399031,
ABAB,ABB-138,690.6768,9.3046,-42.9583,90.9718,1.4803,0.6206,1.7454,MEF,0.6774644444444444,0.6774644444444444,0.2654346463094504,1.0,0.4283327332691242,0.4918450249357908,0.0967606666666666,0.1602729583333333,3.239411764705882,0,,,,,1.2951379310344828,1.0,0.0180468393826221,0.018403166994297,0.0173257288123199,0.6755387421468622,109.53384,1,1.8,1.8,1,0.9783842895239117,0.9463488335318788,0.9234392312498704,0.905129769982964,0.8896991098017184,0.8762767536212104,0.8643517413182992,0.8535946901165535,0.8437790338734651,0.834741302736237,0.8263591399865035,0.8185382538159878,0.8112042367166205,0.804297205462322,0.7977681592914984,0.7915764289778223,0.7856878430796068,0.7800733799399211,0.7747081572779808,0.769570661746033,0.764642152477974,0.7599061930391576,0.7553482796398426,0.750955542550627,0.7467165039029466,-0.0058454378809067,-0.056506432748538,0.1322724022092267,1,1.8,1.8,1,0.0221109637515454,1.247841071277414,0.232458928722586,5,,,,0.4283327332691242,0.4918450249357908,
ABAB,ABB-138,690.8292,8.8101,-43.4306,108.489,1.5831,0.5184,1.9804,MEF,0.8721000000000001,0.8721000000000001,-1.2216184519155648,1.0,0.254783766745469,0.3365431417454689,0.0383699999999999,0.1201293749999999,3.239411764705882,0,,,,,1.2951379310344828,1.0,0.0028034291053396,0.0028863535782742,0.0027061613365235,0.6316720358789717,109.54146,1,1.8,1.8,1,0.8162638121215495,0.8058494565245062,0.7981474024517329,0.7918320333318936,0.7863952156941094,0.7815782041018358,0.7772281447735419,0.7732459022582697,0.7695628881218547,0.7661293366004416,0.762907795171609,0.7598692489734729,0.7569906837396935,0.754253484351251,0.7516423436390243,0.7491444959078611,0.7467491644340598,0.7444471542177028,0.7422305459110328,0.7400924618228104,0.7380268842963277,0.7360285128206661,0.7340926502422059,0.7322151111512829,0.730392147385044,-0.0023752289892481,-0.0917333333333332,0.1512816666666668,1,1.8,1.8,1,0.0044739753550831,1.043602551052514,0.539497448947486,5,,,,0.254783766745469,0.3365431417454689,
ABAB,ABB-138,690.9816,8.7593,-43.4063,115.1845,1.8356,0.454,2.1194,MEF,0.9464944444444444,0.9464944444444444,-3.728797632644583,1.0,0.1664892186907159,0.2552230728573825,0.0160516666666666,0.1047855208333332,3.239411764705882,0,,,,,1.2951379310344828,1.0,0.000525477723726,0.0005356787194282,0.0005147977977638,0.5447809980387884,109.54908,1,1.8,1.8,1,0.7261749733149506,0.722048268370281,0.7189599781004236,0.7164042625743305,0.7141869315393412,0.7122089697493857,0.7104118107930019,0.7087574250656807,0.7072194705825345,0.7057788126464631,0.7044210348686641,0.7031349564348942,0.7019116992070645,0.7007440743634705,0.6996261642449463,0.6985530284832495,0.6975204920594315,0.6965249890032873,0.695563444865114,0.6946331868193962,0.6937318738551584,0.6928574418274338,0.6920080596782635,0.6911820941724841,0.6903780812083128,-0.0010239034348,-0.1086198830409357,0.1551254987004546,1,1.8,1.8,1,0.0010807227343266,1.008628255765759,0.8269717442342406,5,,,,0.1664892186907159,0.2552230728573825,
ABAB,ABB-138,691.134,9.1905,-43.5694,119.1933,1.9941,0.44,2.1696,MEF,0.9910366666666666,0.9910366666666666,-28.833004834510614,1.0,0.1283711041064705,0.2212807916064704,0.002689,0.0955986874999999,3.239411764705883,0,,,,,1.2951379310344828,1.0,1.5170133151970471e-05,1.5230386503432644e-05,1.5109520961818654e-05,0.5014793641241663,109.5567,1,1.8,1.8,1,0.6829823552834695,0.6822122484190346,0.6816315259293717,0.6811480702731821,0.6807264954248735,0.6803487486164875,0.6800041464508373,0.6796857484296873,0.6793887448500786,0.679109640388486,0.6788458004436538,0.6785951808217162,0.6783561576231604,0.6781274153732857,0.677907870739975,0.6776966189128815,0.6774928949241253,0.6772960451178975,0.6771055056932577,0.6769207862886015,0.6767414572316748,0.6765671395019588,0.6763974967319668,0.6762322287630823,0.6760710664019327,-0.0002020561282206,-0.1239766081871345,0.1521806851851852,1,1.8,1.8,1,4.70988580566185e-05,0.9993442730767912,0.9947557269232088,5,,,,0.1283711041064705,0.2212807916064704,
ABAB,ABB-138,691.2864,9.1271,-43.2292,120.7793,1.8853,0.4274,2.192,MEF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.5304195618734419,109.56432,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1244760233918129,0.1541789473684209,1,1.8,1.8,1,,,,5,,,,,,
ABAB,ABB-138,691.4388,9.3807,-43.0278,121.7388,1.7095,0.423,2.1938,MEF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.584966364434045,109.57194,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1211286549707602,0.1575263157894737,1,1.8,1.8,1,,,,5,,,,,,
ABAB,ABB-138,691.5912,9.1144,-42.4375,127.667,1.6138,0.459,2.2002,MEF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6196554715578139,109.57956,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1608713450292399,0.117783625730994,1,1.8,1.8,1,,,,5,,,,,,
ABAB,ABB-138,691.7436,8.8354,-41.1458,123.8089,1.6005,0.4964,2.2093,MEF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6248047485160887,109.58718,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.2035929824561402,0.0750619883040936,1,1.8,1.8,1,,,,5,,,,,,
ABAB,ABB-138,691.896,8.4804,-37.6528,120.65,1.455,0.4694,2.1991,MEF,1.0,1.0,-inf,1.0,,,,,,0,,,,,1.2951379310344828,,,,,0.6872852233676976,109.5948,1,1.8,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1706280701754386,0.1080269005847953,1,1.8,1.8,1,,,,5,,,,,,
ABAB,ABB-138,692.0484,8.3155,-35.3611,112.0805,1.1845,0.4112,2.1803,MEF,0.9120055555555556,0.9120055555555556,-0.6149662226150698,1.0,0.1514522050024808,0.2369527258358141,0.0263983333333333,0.1118988541666666,3.2394117647058835,0,,,,,1.2951379310344828,1.0,0.0010459718175336,0.0010601281434142,0.0010293469035942,0.8442380751371886,109.60242,1,1.8,1.8,1,0.9400410878215936,0.9315949046107436,0.9253088559209643,0.9201292060807108,0.9156516814383422,0.9116702609546976,0.908063148023558,0.9047512939132408,0.9016799700057084,0.8988094402217333,0.8961097804874153,0.8935577933100333,0.8911350669472099,0.8888266996358276,0.886620430031581,0.884506026225755,0.8824748451930159,0.8805195079642205,0.8786336554262265,0.87681176157279,0.8750489885119701,0.8733410723620958,0.8716842323597038,0.8700750976597016,0.8685106477946596,-0.0020141009148002,-0.1014339181286549,0.1527009632878493,1,1.8,1.8,1,0.0017075474474594,1.0221707603292365,0.1623292396707638,5,,,,0.1514522050024808,0.2369527258358141,
ABAB,ABB-138,692.2008,8.3028,-33.875,105.2603,1.3991,0.3833,2.1635,MEF,0.8362255555555556,0.8362255555555556,0.7006428217670626,0.5533284259516815,0.1616813113409332,0.2400774571742665,0.0491323333333333,0.1275284791666666,-22.42280836002001,0,,,,,1.2951379310344828,1.0,0.0042333734503706,0.0043420166541277,0.0040922354160915,0.7147451933385748,109.61004,1,1.8,1.8,1,0.8924129077539652,0.8779674669190394,0.8673453815752289,0.8586742807126926,0.8512371411562727,0.8446691628908984,0.8387550141184601,0.833355146164709,0.828373082160313,0.8237388722189423,0.8193999111835404,0.8153154737368996,0.8114532791861149,0.8077872349098432,0.8042958993207635,0.8009614025941701,0.7977686689546385,0.7947048436176081,0.7917588622429031,0.7889211218839608,0.7861832256688456,0.7835377819957416,0.7809782446744671,0.7784987842618902,0.7760941834686389,-0.0031661768737542,-0.0637093567251461,0.1693090510071474,1,1.8,1.8,1,0.0061703536759635,1.068162404682343,0.330937595317657,5,,,,0.1616813113409332,0.2400774571742665,
ABAB,ABB-138,692.3532,8.2775,-32.8203,108.2251,1.4239,0.3705,2.159,MEF,0.8691677777777778,0.8691677777777778,0.2257772889790965,0.5066892287832596,0.1515536639141247,0.2330381430807914,0.0392496666666666,0.1207341458333332,5.888331578654645,0,,,,,1.2951379310344828,1.0,0.0027109935048061,0.0027777243635019,0.0026300833049098,0.7022965095863474,109.61766,1,1.8,1.8,1,0.8671344216211228,0.8558263588018988,0.8474673048549294,0.8406157305969152,0.8347191117245666,0.8294961170827279,0.8247805606030764,0.8204646663452312,0.816473872072506,0.812754080617125,0.8092645819669212,0.8059738393395741,0.8028568394306311,0.7998933512509564,0.7970667397618972,0.7943631325737894,0.791770819288646,0.7892798087689704,0.7868814964064134,0.7845684097507388,0.7823340110777751,0.7801725420660925,0.7780789001093024,0.7760485387350528,0.7740773866307576,-0.0025705682394052,-0.0482777777777777,0.1939201439246264,1,1.8,1.8,1,0.0041916425572059,1.0454191978738,0.3784808021261998,5,,,,0.1515536639141247,0.2330381430807914,
ABAB,ABB-138,692.5056,8.3155,-31.6389,105.697,1.2619,0.37,2.1473,MEF,0.8410777777777778,0.8410777777777778,0.5452946934209605,0.475847724253653,0.1613244702380205,0.2401755119046871,0.0476766666666666,0.1265277083333332,31.08131437825834,0,,,,,1.2951379310344828,1.0,0.003657445896295,0.0037311381748095,0.0035584341623423,0.7924558205880022,109.62528,1,1.8,1.8,1,0.9423128679711004,0.9274985115058804,0.9165966447605532,0.9076917923069364,0.900050321500297,0.8932989353300814,0.8872172606562692,0.8816624657074738,0.8765357931638375,0.8717656321788173,0.8672981229497141,0.8630915646511513,0.8591129000901319,0.8553354063975362,0.8517371219762757,0.8482997418862048,0.845007821829088,0.8418481915760067,0.8388095142462912,0.8358819494646508,0.8330568919837787,0.8303267661053964,0.827684862013298,0.8251252040374083,0.8226424435588571,-0.0032644947674301,-0.0409356725146198,0.1934348310591293,1,1.8,1.8,1,0.0052720015759511,1.0645389310619555,0.1973610689380445,5,,,,0.1613244702380205,0.2401755119046871,
