DEPTH,ALCDLC,ALDD,DGDD,DGRCC,R09PC,R15PC,R27PC,R39PC,ROPA,TNDD,TNPL,TNPS,ALCDLC_TR,ALDD_TR,DGDD_TR,DGRCC_TR,R09PC_TR,R15PC_TR,R27PC_TR,R39PC_TR,ROPA_TR,TNDD_TR,TNPL_TR,TNPS_TR,ALCDLC_TR_TR,ALDD_TR_TR,DGDD_TR_TR,DGRCC_TR_TR,R09PC_TR_TR,R15PC_TR_TR,R27PC_TR_TR,R39PC_TR_TR,ROPA_TR_TR,TNDD_TR_TR,TNPL_TR_TR,TNPS_TR_TR,MISSING_FLAG
1767.84,2.519,65.0534,42.8992,79.8332,32.1246,30.7502,37.1048,33.5573,5.3646,84.0441,0.089067,0.132676,2.519,65.0534,42.8992,79.8332,32.1246,30.7502,37.1048,33.5573,5.3646,84.0441,0.089067,0.132676,,,,,,,,,,,,,0
1767.9924,2.5171,45.2256,46.7154,71.251,32.9468,31.1359,36.4344,34.7171,6.0934,68.6605,0.09564,0.135937,2.5171,45.2256,46.7154,71.251,32.9468,31.1359,36.4344,34.7171,6.0934,68.6605,0.09564,0.135937,,,,,,,,,,,,,0
1768.1448,2.5117,92.4901,51.8358,65.5484,42.6856,28.111,32.6656,44.7456,8.0798,76.5828,0.102791,0.145657,2.5117,92.4901,51.8358,65.5484,42.6856,28.111,32.6656,44.7456,8.0798,76.5828,0.102791,0.145657,,,,,,,,,,,,,0
1768.2972,2.5145,143.276,57.0247,77.6036,39.7099,24.9071,28.7342,35.0551,10.1322,85.7284,0.113228,0.155715,2.5145,143.276,57.0247,77.6036,39.7099,24.9071,28.7342,35.0551,10.1322,85.7284,0.113228,0.155715,,,,,,,,,,,,,0
1768.4496,2.5291,194.062,62.2136,96.2488,27.9195,21.7032,24.8028,19.3049,12.1846,94.874,0.123002,0.165774,2.5291,194.062,62.2136,96.2488,27.9195,21.7032,24.8028,19.3049,12.1846,94.874,0.123002,0.165774,,,,,,,,,,,,,0
1768.602,2.5569,318.0515,58.3816,114.8379,22.0308,19.1341,22.3344,16.8937,13.5534,100.6233,0.139613,0.177913,2.5569,318.0515,58.3816,114.8379,22.0308,19.1341,22.3344,16.8937,13.5534,100.6233,0.139613,0.177913,,,,,,,,,,,,,0
1768.7544,2.5695,478.2121,50.0921,128.4987,20.8269,16.8785,20.5891,19.1368,14.5844,104.6945,0.154161,0.19108,2.5695,478.2121,50.0921,128.4987,20.8269,16.8785,20.5891,19.1368,14.5844,104.6945,0.154161,0.19108,,,,,,,,,,,,,0
1768.9068,2.5675,638.3727,41.8027,131.9437,18.0828,14.623,18.8437,19.0888,15.6154,108.7658,0.167248,0.204248,2.5675,638.3727,41.8027,131.9437,18.0828,14.623,18.8437,19.0888,15.6154,108.7658,0.167248,0.204248,,,,,,,,,,,,,0
1769.0592,2.5604,653.6459,36.9702,137.6544,16.576,13.0414,17.5738,18.3966,16.3004,101.7984,0.175944,0.215568,2.5604,653.6459,36.9702,137.6544,16.576,13.0414,17.5738,18.3966,16.3004,101.7984,0.175944,0.215568,,,,,,,,,,,,,0
1769.2116,2.5635,440.8192,37.58,136.4178,16.6368,12.5207,17.0523,17.3603,16.4407,77.4527,0.184214,0.22398,2.5635,440.8192,37.58,136.4178,16.6368,12.5207,17.0523,17.3603,16.4407,77.4527,0.184214,0.22398,,,,,,,,,,,,,0
1769.364,2.5718,227.9924,38.1899,133.449,16.1005,12.0001,16.5309,16.2579,16.5809,53.1069,0.190543,0.232393,2.5718,227.9924,38.1899,133.449,16.1005,12.0001,16.5309,16.2579,16.5809,53.1069,0.190543,0.232393,,,,,,,,,,,,,0
1769.5164,2.5724,38.0552,41.8143,139.952,14.8985,11.4265,15.9231,15.9686,16.5019,31.2229,0.200838,0.240799,2.5724,38.0552,41.8143,139.952,14.8985,11.4265,15.9231,15.9686,16.5019,31.2229,0.200838,0.240799,,,,,,,,,,,,,0
1769.6688,2.5767,37.9349,70.4377,146.138,12.8995,10.4137,14.5985,14.3979,14.6045,29.7523,0.2139,0.24915,2.5767,37.9349,70.4377,146.138,12.8995,10.4137,14.5985,14.3979,14.6045,29.7523,0.2139,0.24915,,,,,,,,,,,,,0
1769.8212,2.576,37.8145,99.0611,151.634,11.3975,9.4009,13.2739,12.9972,12.7072,28.2818,0.221561,0.257502,2.576,37.8145,99.0611,151.634,11.3975,9.4009,13.2739,12.9972,12.7072,28.2818,0.221561,0.257502,,,,,,,,,,,,,0
1769.9736,2.5766,37.6942,127.6844,153.4391,10.2238,8.3881,11.9494,11.7372,10.8098,26.8112,0.227956,0.265853,2.5766,37.6942,127.6844,153.4391,10.2238,8.3881,11.9494,11.7372,10.8098,26.8112,0.227956,0.265853,,,,,,,,,,,,,0
1770.126,2.5818,46.0955,173.5682,157.94,9.5953,7.8224,10.6306,10.849,12.5359,2165996032.0,0.233917,0.273146,2.5818,46.0955,173.5682,157.94,9.5953,7.8224,10.6306,10.849,12.5359,2165996032.0,0.233917,0.273146,,,,,,,,,,,,,0
1770.2784,2.579,56.2823,223.0685,162.0757,9.1687,7.3503,9.3131,8.7219,15.0212,4785820160.0,0.241349,0.280218,2.579,56.2823,223.0685,162.0757,9.1687,7.3503,9.3131,8.7219,15.0212,4785820160.0,0.241349,0.280218,,,,,,,,,,,,,0
1770.4308,2.5738,66.4692,272.5688,161.8949,8.4711,6.8782,7.9956,7.2364,17.5065,7405643776.0,0.247817,0.287289,2.5738,66.4692,272.5688,161.8949,8.4711,6.8782,7.9956,7.2364,17.5065,7405643776.0,0.247817,0.287289,,,,,,,,,,,,,0
1770.5832,2.5834,65.6123,258.5985,157.3884,7.5619,6.4901,7.1442,6.4322,18.5968,7547923968.0,0.254547,0.29258,2.5834,65.6123,258.5985,157.3884,7.5619,6.4901,7.1442,6.4322,18.5968,7547923968.0,0.254547,0.29258,,,,,,,,,,,,,0
1770.7356,2.5992,55.57,191.8379,155.1371,7.1055,6.1718,6.6804,6.0911,18.527,5629554688.0,0.258576,0.29639,2.5992,55.57,191.8379,155.1371,7.1055,6.1718,6.6804,6.0911,18.527,5629554688.0,0.258576,0.29639,,,,,,,,,,,,,0
1770.888,2.6042,45.5277,125.0772,158.8043,6.6396,5.8536,6.2166,5.9338,18.4571,3711185152.0,0.261468,0.3002,2.6042,45.5277,125.0772,158.8043,6.6396,5.8536,6.2166,5.9338,18.4571,3711185152.0,0.261468,0.3002,,,,,,,,,,,,,0
1771.0404,2.6009,37.9252,72.5774,163.7886,6.3563,5.5827,5.8519,5.8389,18.6392,2115410048.0,0.263465,0.303315,2.6009,37.9252,72.5774,163.7886,6.3563,5.5827,5.8519,5.8389,18.6392,2115410048.0,0.263465,0.303315,,,,,,,,,,,,,0
1771.1928,2.6068,37.0865,59.6123,164.1575,5.9186,5.4433,5.7615,5.6288,19.52,1413955584.0,0.265239,0.304504,2.6068,37.0865,59.6123,164.1575,5.9186,5.4433,5.7615,5.6288,19.52,1413955584.0,0.265239,0.304504,,,,,,,,,,,,,0
1771.3452,2.6071,36.2477,46.6473,166.5015,5.5765,5.3038,5.6712,5.4843,20.4009,712501056.0,0.265872,0.305693,2.6071,36.2477,46.6473,166.5015,5.5765,5.3038,5.6712,5.4843,20.4009,712501056.0,0.265872,0.305693,,,,,,,,,,,,,0
1771.4976,2.6205,35.4089,33.6823,162.5391,5.5189,5.1644,5.5808,5.6851,21.2817,11046568.0,0.26682,0.306881,2.6205,35.4089,33.6823,162.5391,5.5189,5.1644,5.5808,5.6851,21.2817,11046568.0,0.26682,0.306881,,,,,,,,,,,,,0
1771.65,2.6406,31.1393,36.0537,159.8527,5.0873,5.0363,5.4141,5.403,23.1237,49.3568,0.268739,0.30855,2.6406,31.1393,36.0537,159.8527,5.0873,5.0363,5.4141,5.403,23.1237,49.3568,0.268739,0.30855,,,,,,,,,,,,,0
1771.8024,2.6322,26.8149,38.6704,160.4435,5.0171,4.9084,5.2461,5.2564,24.981,57.8673,0.271095,0.310226,2.6322,26.8149,38.6704,160.4435,5.0171,4.9084,5.2461,5.2564,24.981,57.8673,0.271095,0.310226,,,,,,,,,,,,,0
1771.9548,2.636,22.4904,41.2872,161.9225,4.8243,4.7805,5.0781,5.0172,26.8383,66.3778,0.271809,0.311903,2.636,22.4904,41.2872,161.9225,4.8243,4.7805,5.0781,5.0172,26.8383,66.3778,0.271809,0.311903,,,,,,,,,,,,,0
1772.1072,2.6211,21.0286,41.6735,169.5528,4.3449,4.9376,5.3192,4.8412,26.4186,81.5507,0.271891,0.3115,2.6211,21.0286,41.6735,169.5528,4.3449,4.9376,5.3192,4.8412,26.4186,81.5507,0.271891,0.3115,,,,,,,,,,,,,0
1772.2596,2.6063,20.7738,41.1193,170.9077,4.2517,5.2149,5.7328,4.9284,25.0387,99.5328,0.271426,0.310219,2.6063,20.7738,41.1193,170.9077,4.2517,5.2149,5.7328,4.9284,25.0387,99.5328,0.271426,0.310219,,,,,,,,,,,,,0
1772.412,2.5989,20.519,40.5651,154.249,5.2215,5.4922,6.1463,6.1898,23.6588,117.5149,0.268931,0.308939,2.5989,20.519,40.5651,154.249,5.2215,5.4922,6.1463,6.1898,23.6588,117.5149,0.268931,0.308939,,,,,,,,,,,,,0
1772.5644,2.6006,20.2762,46.2557,143.5012,6.2364,5.8169,6.4707,7.5028,22.1777,126.394,0.266297,0.308161,2.6006,20.2762,46.2557,143.5012,6.2364,5.8169,6.4707,7.5028,22.1777,126.394,0.266297,0.308161,,,,,,,,,,,,,0
1772.7168,2.5951,20.0498,60.4795,149.4625,5.5918,6.2064,6.6733,7.1355,20.5584,122.8342,0.263013,0.30807,2.5951,20.0498,60.4795,149.4625,5.5918,6.2064,6.6733,7.1355,20.5584,122.8342,0.263013,0.30807,,,,,,,,,,,,,0
1772.8692,2.5763,19.8234,74.7033,161.1766,5.0595,6.5959,6.8759,6.6145,18.9391,119.2745,0.264087,0.307978,2.5763,19.8234,74.7033,161.1766,5.0595,6.5959,6.8759,6.6145,18.9391,119.2745,0.264087,0.307978,,,,,,,,,,,,,0
1773.0216,2.5703,330617440.0,87.1046,165.5585,5.0046,7.3873,7.4727,6.6437,18.1178,123.5248,0.271814,0.310276,2.5703,330617440.0,87.1046,165.5585,5.0046,7.3873,7.4727,6.6437,18.1178,123.5248,0.271814,0.310276,,,,,,,,,,,,,0
1773.174,2.5578,2663307008.0,88.4695,173.1678,5.5874,10.6127,10.4563,7.3047,22.1293,175.0691,0.290324,0.32704,2.5578,2663307008.0,88.4695,173.1678,5.5874,10.6127,10.4563,7.3047,22.1293,175.0691,0.290324,0.32704,,,,,,,,,,,,,0
1773.3264,2.509,4995996672.0,89.8345,182.6016,5.4392,13.8381,13.44,7.1063,26.1407,226.6135,0.306964,0.343804,2.509,4995996672.0,89.8345,182.6016,5.4392,13.8381,13.44,7.1063,26.1407,226.6135,0.306964,0.343804,,,,,,,,,,,,,0
1773.4788,2.3212,7328686080.0,91.1994,190.4037,14.0422,17.0634,16.4237,16.6513,30.1521,278.1578,0.325121,0.360568,2.3212,7328686080.0,91.1994,190.4037,14.0422,17.0634,16.4237,16.6513,30.1521,278.1578,0.325121,0.360568,,,,,,,,,,,,,0
1773.6312,2.1046,8205987840.0,91.3271,188.3068,24.5888,21.5637,22.1041,29.2689,28.7525,328027872.0,0.336946,0.347445,2.1046,8205987840.0,91.3271,188.3068,24.5888,21.5637,22.1041,29.2689,28.7525,328027872.0,0.336946,0.347445,,,,,,,,,,,,,0
1773.7836,2.0319,8848120832.0,91.2549,150.7301,73.6088,26.27,28.2204,59.8454,26.4786,709059968.0,0.318061,0.329492,2.0319,8848120832.0,91.2549,150.7301,73.6088,26.27,28.2204,59.8454,26.4786,709059968.0,0.318061,0.329492,,,,,,,,,,,,,0
1773.936,2.1642,9490252800.0,91.1826,106.2159,79.9249,30.9762,34.3367,50.8888,24.2047,1090092032.0,0.280998,0.311539,2.1642,9490252800.0,91.1826,106.2159,79.9249,30.9762,34.3367,50.8888,24.2047,1090092032.0,0.280998,0.311539,,,,,,,,,,,,,0
1774.0884,2.4092,8034361856.0,101.4798,81.9026,45.5632,30.1936,33.8552,26.3536,20.9124,2704841984.0,0.194665,0.274262,2.4092,8034361856.0,101.4798,81.9026,45.5632,30.1936,33.8552,26.3536,20.9124,2704841984.0,0.194665,0.274262,,,,,,,,,,,,,0
1774.2408,2.5238,5059539968.0,119.2843,78.3555,27.6236,25.4372,28.5971,19.4351,16.8828,5212781056.0,0.130548,0.222995,2.5238,5059539968.0,119.2843,78.3555,27.6236,25.4372,28.5971,19.4351,16.8828,5212781056.0,0.130548,0.222995,,,,,,,,,,,,,0
1774.3932,2.5462,2084717824.0,137.0888,86.4211,22.678,20.6807,23.3389,19.222,12.8532,7720720384.0,0.09884,0.171728,2.5462,2084717824.0,137.0888,86.4211,22.678,20.6807,23.3389,19.222,12.8532,7720720384.0,0.09884,0.171728,,,,,,,,,,,,,0
1774.5456,2.5505,53.5112,141.0016,93.8886,20.2022,17.1048,19.3712,19.2404,9.9073,8686244864.0,0.08594,0.137971,2.5505,53.5112,141.0016,93.8886,20.2022,17.1048,19.3712,19.2404,9.9073,8686244864.0,0.08594,0.137971,,,,,,,,,,,,,0
1774.698,2.5458,59.361,112.3786,107.2887,18.2954,16.2937,18.4256,18.6587,9.4995,6039272448.0,0.091998,0.145225,2.5458,59.361,112.3786,107.2887,18.2954,16.2937,18.4256,18.6587,9.4995,6039272448.0,0.091998,0.145225,,,,,,,,,,,,,0
1774.8504,2.548,65.2107,83.7557,121.117,17.0984,15.4827,17.4799,17.5094,9.0918,3392299520.0,0.10245,0.152479,2.548,65.2107,83.7557,121.117,17.0984,15.4827,17.4799,17.5094,9.0918,3392299520.0,0.10245,0.152479,,,,,,,,,,,,,0
1775.0028,2.5635,71.1062,55.6177,125.7395,16.4457,14.6814,16.5412,16.6449,8.7463,789512704.0,0.120669,0.159804,2.5635,71.1062,55.6177,125.7395,16.4457,14.6814,16.5412,16.6449,8.7463,789512704.0,0.120669,0.159804,,,,,,,,,,,,,0
1775.1552,2.5868,79.445,53.391,124.6063,16.3543,14.4065,15.9717,16.3292,11.7311,547514048.0,0.134804,0.17093,2.5868,79.445,53.391,124.6063,16.3543,14.4065,15.9717,16.3292,11.7311,547514048.0,0.134804,0.17093,,,,,,,,,,,,,0
1775.3076,2.5916,87.7837,51.1643,124.0128,15.0614,14.1316,15.4021,15.0744,14.7158,305515392.0,0.146391,0.182055,2.5916,87.7837,51.1643,124.0128,15.0614,14.1316,15.4021,15.0744,14.7158,305515392.0,0.146391,0.182055,,,,,,,,,,,,,0
1775.46,2.5893,96.1225,48.9376,128.705,14.2006,13.8567,14.8326,14.5687,17.7006,63516744.0,0.153906,0.19318,2.5893,96.1225,48.9376,128.705,14.2006,13.8567,14.8326,14.5687,17.7006,63516744.0,0.153906,0.19318,,,,,,,,,,,,,0
1775.6124,2.5877,99.0488,47.3774,136.5811,13.7266,14.3059,15.1337,14.3299,17.8365,35.867,0.158625,0.196212,2.5877,99.0488,47.3774,136.5811,13.7266,14.3059,15.1337,14.3299,17.8365,35.867,0.158625,0.196212,,,,,,,,,,,,,0
1775.7648,2.5895,100.049,46.0543,134.2915,12.7081,15.0128,15.7447,13.9282,16.9586,30.8493,0.159698,0.196365,2.5895,100.049,46.0543,134.2915,12.7081,15.0128,15.7447,13.9282,16.9586,30.8493,0.159698,0.196365,,,,,,,,,,,,,0
1775.9172,2.5936,101.0492,44.7312,122.4023,16.3346,15.7197,16.3557,18.7243,16.0808,25.8316,0.155983,0.196517,2.5936,101.0492,44.7312,122.4023,16.3346,15.7197,16.3557,18.7243,16.0808,25.8316,0.155983,0.196517,,,,,,,,,,,,,0
1776.0696,2.5675,100.5098,45.9835,120.5579,20.2239,15.827,16.3328,17.7338,14.8308,25.5622,0.151485,0.197087,2.5675,100.5098,45.9835,120.5579,20.2239,15.827,16.3328,17.7338,14.8308,25.5622,0.151485,0.197087,,,,,,,,,,,,,0
1776.222,2.5625,98.1388,50.2994,123.7575,21.5567,15.2208,15.5559,15.8297,13.1382,30.9416,0.151276,0.198154,2.5625,98.1388,50.2994,123.7575,21.5567,15.2208,15.5559,15.8297,13.1382,30.9416,0.151276,0.198154,,,,,,,,,,,,,0
1776.3744,2.5801,95.7678,54.6153,122.6157,19.3456,14.6147,14.779,13.9661,11.4456,36.3211,0.155763,0.199221,2.5801,95.7678,54.6153,122.6157,19.3456,14.6147,14.779,13.9661,11.4456,36.3211,0.155763,0.199221,,,,,,,,,,,,,0
1776.5268,2.5847,92.1116,400832768.0,120.242,19.462,14.0235,14.0623,14.0972,10.1664,40.1768,0.159494,0.200936,2.5847,92.1116,400832768.0,120.242,19.462,14.0235,14.0623,14.0972,10.1664,40.1768,0.159494,0.200936,,,,,,,,,,,,,0
1776.6792,2.5792,82.4327,2680194816.0,124.016,18.3446,13.5026,13.6277,14.7145,10.8249,36.8913,0.163015,0.205691,2.5792,82.4327,2680194816.0,124.016,18.3446,13.5026,13.6277,14.7145,10.8249,36.8913,0.163015,0.205691,,,,,,,,,,,,,0
1776.8316,2.5783,72.7538,4959557120.0,131.7739,16.2055,12.9818,13.1931,13.6759,11.4834,33.6058,0.166796,0.210446,2.5783,72.7538,4959557120.0,131.7739,16.2055,12.9818,13.1931,13.6759,11.4834,33.6058,0.166796,0.210446,,,,,,,,,,,,,0
1776.984,2.5775,63.0749,7238919168.0,136.9234,15.264,12.4609,12.7585,12.4327,12.1419,30.3202,0.175116,0.215201,2.5775,63.0749,7238919168.0,136.9234,15.264,12.4609,12.7585,12.4327,12.1419,30.3202,0.175116,0.215201,,,,,,,,,,,,,0
1777.1364,2.5799,57.5338,5916093440.0,136.9687,14.9916,12.1109,12.3517,12.0159,10.7576,3395926528.0,0.182225,0.223366,2.5799,57.5338,5916093440.0,136.9687,14.9916,12.1109,12.3517,12.0159,10.7576,3395926528.0,0.182225,0.223366,,,,,,,,,,,,,0
1777.2888,2.5887,52.4781,4170724096.0,139.8563,14.0631,11.781,11.9481,11.4947,9.1337,7190201856.0,0.19312,0.231931,2.5887,52.4781,4170724096.0,139.8563,14.0631,11.781,11.9481,11.4947,9.1337,7190201856.0,0.19312,0.231931,,,,,,,,,,,,,0
1777.4412,2.5893,47.4224,2425354496.0,142.3362,14.0966,11.4511,11.5445,11.5731,7.5098,10984477696.0,0.200787,0.240495,2.5893,47.4224,2425354496.0,142.3362,14.0966,11.4511,11.5445,11.5731,7.5098,10984477696.0,0.200787,0.240495,,,,,,,,,,,,,0
1777.5936,2.5883,48.6523,1423980288.0,145.578,13.6941,10.8621,10.9605,11.0395,6.5312,11633545216.0,0.205517,0.245728,2.5883,48.6523,1423980288.0,145.578,13.6941,10.8621,10.9605,11.0395,6.5312,11633545216.0,0.205517,0.245728,,,,,,,,,,,,,0
1777.746,2.5894,53.8308,889987712.0,147.283,12.7237,10.1104,10.2632,10.0797,5.9578,10306778112.0,0.208165,0.248868,2.5894,53.8308,889987712.0,147.283,12.7237,10.1104,10.2632,10.0797,5.9578,10306778112.0,0.208165,0.248868,,,,,,,,,,,,,0
1777.8984,2.5966,59.0094,355995104.0,153.8082,11.7246,9.3587,9.5659,9.356,5.3845,8980009984.0,0.211661,0.252007,2.5966,59.0094,355995104.0,153.8082,11.7246,9.3587,9.5659,9.356,5.3845,8980009984.0,0.211661,0.252007,,,,,,,,,,,,,0
1778.0508,2.6028,69.2744,47.5772,158.0142,10.915,8.6665,8.8978,8.9305,5.5857,7272995840.0,0.21525,0.256142,2.6028,69.2744,47.5772,158.0142,10.915,8.6665,8.8978,8.9305,5.5857,7272995840.0,0.21525,0.256142,,,,,,,,,,,,,0
1778.2032,2.6135,89.7124,97.86,156.3684,10.1929,8.0931,8.2881,8.1813,7.3361,4805488128.0,0.222104,0.262269,2.6135,89.7124,97.86,156.3684,10.1929,8.0931,8.2881,8.1813,7.3361,4805488128.0,0.222104,0.262269,,,,,,,,,,,,,0
1778.3556,2.6215,110.1505,148.1429,161.1719,9.3831,7.5197,7.6785,7.5722,9.0864,2337980160.0,0.22776,0.268395,2.6215,110.1505,148.1429,161.1719,9.3831,7.5197,7.6785,7.5722,9.0864,2337980160.0,0.22776,0.268395,,,,,,,,,,,,,0
1778.508,2.6165,130.3465,195.2513,163.6361,8.2446,6.957,7.0829,6.7733,10.6964,105.3581,0.234713,0.274445,2.6165,130.3465,195.2513,163.6361,8.2446,6.957,7.0829,6.7733,10.6964,105.3581,0.234713,0.274445,,,,,,,,,,,,,0
1778.6604,2.6169,146.1734,185.0599,163.7667,7.398,6.587,6.742,6.2048,9.7719,172.9476,0.240961,0.279108,2.6169,146.1734,185.0599,163.7667,7.398,6.587,6.742,6.2048,9.7719,172.9476,0.240961,0.279108,,,,,,,,,,,,,0
1778.8128,2.6258,162.0003,174.8685,167.7357,6.8814,6.217,6.4011,5.9554,8.8475,240.5371,0.245953,0.283772,2.6258,162.0003,174.8685,167.7357,6.8814,6.217,6.4011,5.9554,8.8475,240.5371,0.245953,0.283772,,,,,,,,,,,,,0
1778.9652,2.6311,177.8272,164.6771,167.602,6.774,5.847,6.0601,5.9071,7.923,308.1266,0.248948,0.288435,2.6311,177.8272,164.6771,167.602,6.774,5.847,6.0601,5.9071,7.923,308.1266,0.248948,0.288435,,,,,,,,,,,,,0
1779.1176,2.6365,157.8111,136.4102,164.2759,6.5376,5.7252,5.9696,5.9625,9.5605,319.1811,0.250429,0.289312,2.6365,157.8111,136.4102,164.2759,6.5376,5.7252,5.9696,5.9625,9.5605,319.1811,0.250429,0.289312,,,,,,,,,,,,,0
1779.27,2.6463,127.1885,102.7944,159.4182,6.4158,5.677,5.9532,6.1443,11.9561,313.5058,0.249114,0.289068,2.6463,127.1885,102.7944,159.4182,6.4158,5.677,5.9532,6.1443,11.9561,313.5058,0.249114,0.289068,,,,,,,,,,,,,0
1779.4224,2.646,96.5658,69.1786,159.591,6.4477,5.6287,5.9368,6.1729,14.3518,307.8304,0.247845,0.288824,2.646,96.5658,69.1786,159.591,6.4477,5.6287,5.9368,6.1729,14.3518,307.8304,0.247845,0.288824,,,,,,,,,,,,,0
1779.5748,2.6296,76.841,53.419,163.4801,6.0453,5.5479,5.8575,5.799,15.8511,281.4462,0.248657,0.289553,2.6296,76.841,53.419,163.4801,6.0453,5.5479,5.8575,5.799,15.8511,281.4462,0.248657,0.289553,,,,,,,,,,,,,0
1779.7272,2.6252,68.4219,56.184,169.0917,5.7719,5.4335,5.7129,5.5789,16.4206,233.578,0.250348,0.29129,2.6252,68.4219,56.184,169.0917,5.7719,5.4335,5.7129,5.5789,16.4206,233.578,0.250348,0.29129,,,,,,,,,,,,,0
1779.8796,2.6412,60.0029,58.949,170.0021,5.6416,5.319,5.5684,5.4931,16.99,185.7098,0.253169,0.293027,2.6412,60.0029,58.949,170.0021,5.6416,5.319,5.5684,5.4931,16.99,185.7098,0.253169,0.293027,,,,,,,,,,,,,0
1780.032,2.6525,54.3941,59.9199,171.0355,5.4744,5.2458,5.467,5.3857,17.2207,142.5079,0.255293,0.29399,2.6525,54.3941,59.9199,171.0355,5.4744,5.2458,5.467,5.3857,17.2207,142.5079,0.255293,0.29399,,,,,,,,,,,,,0
1780.1844,2.6557,59.359,54.1408,172.9103,5.239,5.328,5.5277,5.3469,16.1766,116.8634,0.253313,0.29204,2.6557,59.359,54.1408,172.9103,5.239,5.328,5.5277,5.3469,16.1766,116.8634,0.253313,0.29204,,,,,,,,,,,,,0
1780.3368,2.6506,64.3239,48.3617,174.246,5.1026,5.4101,5.5885,5.4234,15.1326,91.2189,0.250242,0.290089,2.6506,64.3239,48.3617,174.246,5.1026,5.4101,5.5885,5.4234,15.1326,91.2189,0.250242,0.290089,,,,,,,,,,,,,0
1780.4892,2.6587,69.2889,42.5826,170.1968,5.4244,5.4923,5.6493,5.7269,14.0886,65.5743,0.246494,0.288138,2.6587,69.2889,42.5826,170.1968,5.4244,5.4923,5.6493,5.7269,14.0886,65.5743,0.246494,0.288138,,,,,,,,,,,,,0
1780.6416,2.665,62.6782,42.405,163.8384,5.6905,5.7526,6.2039,5.9258,13.6004,71.0583,0.242476,0.283837,2.665,62.6782,42.405,163.8384,5.6905,5.7526,6.2039,5.9258,13.6004,71.0583,0.242476,0.283837,,,,,,,,,,,,,0
1780.794,2.6569,55.1847,42.6547,161.7205,5.7606,6.0265,6.7961,6.2522,13.1547,78.9164,0.236635,0.279356,2.6569,55.1847,42.6547,161.7205,5.7606,6.0265,6.7961,6.2522,13.1547,78.9164,0.236635,0.279356,,,,,,,,,,,,,0
1780.9464,2.6596,47.6912,42.9043,156.9961,5.989,6.3004,7.3883,6.8045,12.709,86.7745,0.232761,0.274876,2.6596,47.6912,42.9043,156.9961,5.989,6.3004,7.3883,6.8045,12.709,86.7745,0.232761,0.274876,,,,,,,,,,,,,0
1781.0988,2.6553,43.1948,302.5412,157.8749,5.8883,6.3119,7.3761,8.4298,12.7384,79.795,0.230214,0.272707,2.6553,43.1948,302.5412,157.8749,5.8883,6.3119,7.3761,8.4298,12.7384,79.795,0.230214,0.272707,,,,,,,,,,,,,0
1781.2512,2.6365,40.3242,702.8984,161.4221,5.6748,6.181,7.0359,7.3084,13.0257,64.7658,0.229072,0.271793,2.6365,40.3242,702.8984,161.4221,5.6748,6.181,7.0359,7.3084,13.0257,64.7658,0.229072,0.271793,,,,,,,,,,,,,0
1781.4036,2.6247,37.4537,1103.2555,171.3774,5.4333,6.0501,6.6958,5.8992,13.313,49.7366,0.229128,0.270878,2.6247,37.4537,1103.2555,171.3774,5.4333,6.0501,6.6958,5.8992,13.313,49.7366,0.229128,0.270878,,,,,,,,,,,,,0
1781.556,2.6316,39.0524,1286.5942,174.9072,5.1549,6.0853,6.5779,5.8759,12.6093,44.2907,0.230539,0.272316,2.6316,39.0524,1286.5942,174.9072,5.1549,6.0853,6.5779,5.8759,12.6093,44.2907,0.230539,0.272316,,,,,,,,,,,,,0
1781.7084,2.6417,48.3444,1096.3512,164.8452,5.2523,6.4065,6.8427,6.4249,10.1999,55.3419,0.235382,0.277802,2.6417,48.3444,1096.3512,164.8452,5.2523,6.4065,6.8427,6.4249,10.1999,55.3419,0.235382,0.277802,,,,,,,,,,,,,0
1781.8608,2.6438,57.6363,906.1083,161.1564,5.544,6.7276,7.1075,6.5798,7.7904,66.3932,0.240251,0.283289,2.6438,57.6363,906.1083,161.1564,5.544,6.7276,7.1075,6.5798,7.7904,66.3932,0.240251,0.283289,,,,,,,,,,,,,0
1782.0132,2.6458,66.6741,713.7827,159.776,6.3145,7.0504,7.3665,7.4373,5.7583,77.3002,0.24795,0.289396,2.6458,66.6741,713.7827,159.776,6.3145,7.0504,7.3665,7.4373,5.7583,77.3002,0.24795,0.289396,,,,,,,,,,,,,0
1782.1656,2.6361,73.0309,499.4938,157.5852,6.3462,7.3897,7.5642,7.7128,7.7058,86.6865,0.255582,0.302045,2.6361,73.0309,499.4938,157.5852,6.3462,7.3897,7.5642,7.7128,7.7058,86.6865,0.255582,0.302045,,,,,,,,,,,,,0
1782.318,2.6042,79.3878,285.205,165.7086,5.7404,7.7289,7.7618,7.1167,9.6533,96.0729,0.269635,0.314694,2.6042,79.3878,285.205,165.7086,5.7404,7.7289,7.7618,7.1167,9.6533,96.0729,0.269635,0.314694,,,,,,,,,,,,,0
1782.4704,2.5554,85.7446,70.9161,184.0766,6.6593,8.0682,7.9595,7.9908,11.6008,105.4592,0.291097,0.327343,2.5554,85.7446,70.9161,184.0766,6.6593,8.0682,7.9595,7.9908,11.6008,105.4592,0.291097,0.327343,,,,,,,,,,,,,0
