DEPTH,CALI,DT,GR_CAL,HDRA,PEFZ,RHOZ,RLA3,RLA5,RXOZ,SP,TENS,TNPH
583.3872,312.8782,494.4328,85.3865,5.56,6.9515,2195.5601,1.2085,1.3136,0.785,-459.8352,871.351,0.52039
583.5396,320.4294,505.0699,91.4504,8.69,5.6865,2164.27,1.1567,1.2485,0.7395,-460.1704,832.3419,0.62672
583.692,319.0309,503.2757,91.0738,20.46,4.8175,2138.3401,1.1565,1.2485,0.7211,-459.9318,795.601,0.58787
583.8444,316.7936,499.5591,99.2686,41.52,4.8266,2145.9099,1.2183,1.3079,0.7267,-460.1313,863.6399,0.54871
583.9968,315.675,492.3823,86.1571,54.78,5.2134,2165.53,1.2644,1.3645,0.7533,-460.0341,911.7207,0.53747
584.1492,314.8358,460.9516,81.7812,60.16,5.7981,2194.6001,1.3649,1.4695,0.7814,-459.4886,836.8779,0.48609
584.3016,312.3189,416.6731,74.0783,51.25,6.1805,2194.6299,1.4562,1.5678,0.8371,-459.3011,829.3937,0.49161
584.454,307.2849,420.2615,77.5202,37.02,6.3226,2133.48,1.3877,1.5099,0.4451,-459.8864,933.7199,0.47988
584.6064,310.641,477.0995,75.8812,25.55,6.1571,2074.7002,1.152,1.2493,0.2488,-459.7062,847.7642,0.53993
584.7588,319.3105,525.5752,76.6352,52.38,5.6121,2094.6199,1.1309,1.2164,0.2323,-460.0171,820.5486,0.59274
584.9112,350.074,530.7976,85.4852,55.63,4.9455,2126.28,1.1497,1.2145,0.321,-460.1023,876.794,0.55961
585.0636,402.9308,509.6836,90.0741,82.61,4.3855,2164.51,1.1711,1.2164,0.4968,-459.5796,859.1039,0.51923
585.216,404.3294,494.3687,92.057,77.96,4.1168,2141.48,1.2063,1.2363,0.531,-459.8409,844.5891,0.48071
585.3684,429.4993,488.922,91.5651,109.49,4.0183,2167.6399,1.2622,1.2773,0.6058,-459.8182,865.6812,0.51683
585.5208,334.4126,494.0483,95.6625,110.48,4.3346,2151.55,1.2794,1.2774,0.6474,-459.5938,907.4116,0.56219
585.6732,327.9803,501.5776,96.3672,102.52,4.9792,2106.9099,1.1022,1.105,0.4559,-459.5796,900.8345,0.57181
585.8256,374.6845,505.6466,94.4011,97.15,5.6363,2074.1702,1.0811,1.1057,0.2772,-459.7386,856.6093,0.63634
585.978,401.5326,512.343,92.9916,107.34,5.9049,2099.6799,1.0438,1.0774,0.2174,-460.6563,835.5172,0.7037
586.1304,336.9295,504.1728,94.4667,118.03,5.8445,2141.99,1.1042,1.1445,0.2406,-460.6136,851.6197,0.83011
586.2828,354.2688,488.6017,94.9581,124.9,5.7362,2178.6201,1.0804,1.1048,0.3131,-460.7727,862.7327,0.6255
586.4352,336.3704,485.4938,92.4342,127.42,5.7021,2201.7,1.0766,1.1236,0.3853,-460.55,829.6204,0.60464
586.5876,334.9719,493.0231,93.4173,121.86,5.5308,2218.79,1.0938,1.149,0.4678,-460.9659,863.1863,0.5186
586.74,324.3445,497.0921,95.3839,110.26,5.4559,2209.3699,1.1234,1.1875,0.5891,-461.5682,856.8359,0.5383
586.8924,323.2259,500.4242,99.891,65.45,5.8106,2132.3599,1.1328,1.204,0.598,-461.1534,806.7141,0.51907
587.0448,327.8871,496.0668,98.9079,33.21,6.4431,2078.1199,1.0893,1.1602,0.4561,-461.1313,849.5786,0.52416
587.1972,329.3786,491.4211,96.2856,7.3,6.7649,2057.1699,1.1004,1.1787,0.4663,-461.3409,895.1645,0.55081
587.3496,335.8109,492.8629,98.3342,8.25,6.4539,2076.6799,1.1364,1.2215,0.5306,-461.3977,893.3502,0.54319
587.502,322.1073,485.4938,98.4982,23.05,6.0532,2100.71,1.1959,1.2965,0.7151,-460.9148,864.0934,0.53195
587.6544,322.1073,472.3576,100.7925,58.11,6.0068,2139.6899,1.2977,1.4154,0.7384,-461.4562,845.9498,0.49471
587.8068,323.5056,438.9725,95.3186,94.69,6.2833,2189.8101,1.438,1.578,0.7991,-463.3409,869.5366,0.45848
587.9592,321.548,413.4051,93.5154,114.42,6.5934,2207.1799,1.4144,1.5602,0.7343,-463.7159,857.2896,0.43397
588.1116,325.7428,449.898,90.8935,88.36,6.715,2157.6599,1.3248,1.4618,0.4945,-467.9148,836.8779,0.44551
588.264,340.2856,499.9756,91.6145,101.45,6.578,2149.8201,1.1875,1.3255,0.4239,-468.1704,876.3405,0.52881
588.4164,329.0989,520.9935,90.4675,112.8,6.3601,2150.1602,1.2106,1.3487,0.4058,-468.1938,878.155,0.61769
588.5688,336.3704,520.7052,89.1564,141.83,6.256,2181.2798,1.2151,1.331,0.4511,-468.2954,829.6204,0.57737
588.7212,375.5235,502.9553,88.173,134.59,6.3789,2175.75,1.194,1.2932,0.4559,-468.3125,869.3099,0.5194
588.8736,400.414,481.585,92.434,134.37,6.5502,2182.1699,1.2742,1.3587,0.4575,-468.7102,913.3082,0.49733
589.026,406.0073,474.7926,95.8757,139.86,6.5126,2188.7,1.3109,1.3729,0.5614,-468.9886,874.0726,0.48698
589.1784,397.6172,476.4267,97.0231,136.46,6.3139,2179.24,1.3481,1.3926,0.5529,-468.8977,859.3307,0.48041
589.3308,380.8372,486.6152,95.7122,121.12,6.5164,2146.6899,1.3075,1.3361,0.5475,-469.1193,867.2686,0.57799
589.4832,370.2098,488.057,92.7619,107.29,7.1692,2101.9399,1.2735,1.3154,0.3652,-469.25,899.9272,0.54857
589.6356,389.7866,466.0138,94.0731,105.25,7.9065,2076.21,1.2292,1.2856,0.2597,-469.4886,849.8054,0.61797
589.788,360.1418,456.6583,96.3672,121.2,8.2511,2094.8,1.2588,1.3318,0.2472,-469.6761,856.8359,0.56044
589.9404,364.0572,465.9177,103.7426,132.01,8.3522,2117.6099,1.2954,1.3651,0.3231,-469.75,895.3914,0.57478
590.0928,375.2439,477.8044,103.3489,136.69,8.4168,2129.8899,1.2408,1.3054,0.4109,-469.9489,837.785,0.59083
590.2452,402.3716,483.8278,100.2355,129.06,8.3919,2108.3401,1.246,1.2982,0.3982,-470.1079,859.5577,0.50082
590.3976,389.2273,480.4957,92.0409,119.6,8.1975,2045.7399,1.2965,1.3448,0.2465,-470.0909,874.9796,0.49316
590.55,406.5666,474.9208,84.8954,106.48,7.8583,1986.65,1.2291,1.2531,0.1806,-470.0625,855.9288,0.48442
590.7024,441.2453,484.1802,83.0926,102.11,7.4812,1955.9301,1.2209,1.2392,0.1414,-470.1307,844.5891,0.54696
590.8548,466.4154,489.1143,83.2563,102.86,7.1483,1979.02,1.2263,1.238,0.147,-470.0852,915.803,0.513
591.0072,480.3986,487.2239,87.5178,107.45,6.9216,2002.0499,1.2062,1.1934,0.1541,-470.1704,873.6189,0.53186
591.1596,458.5846,486.6152,85.3869,98.66,6.7242,1994.29,1.3073,1.2646,0.1529,-470.4829,798.5494,0.52116
591.312,381.9561,489.3706,80.519,85.48,6.504,1990.86,1.2541,1.1895,0.1399,-470.6313,886.7731,0.60154
591.4644,430.6179,495.0095,79.208,77.64,6.2052,2013.16,1.2617,1.1981,0.1355,-470.6591,926.6892,0.54453
591.6168,423.9059,489.1463,81.1747,83.78,5.8654,2075.79,1.309,1.308,0.1604,-470.6364,840.9603,0.55662
591.7692,425.0245,470.4994,91.451,95.1,5.5782,2142.9299,1.2923,1.2903,0.239,-470.5966,868.8561,0.47604
591.9216,414.3972,459.0933,92.9258,97.09,5.3971,2174.04,1.2701,1.2489,0.3396,-470.5454,907.6384,0.47101
592.074,416.6347,466.2381,90.4836,92.72,5.3505,2171.9102,1.2425,1.2176,0.4091,-470.5,846.4034,0.46443
592.2264,431.7365,476.747,88.3529,85.08,5.4168,2138.0999,1.313,1.2874,0.3681,-470.4091,839.8264,0.50982
592.3788,423.9059,489.4667,91.3031,74.14,5.5005,2073.9199,1.2736,1.2443,0.2667,-470.3062,918.071,0.54968
592.5312,413.5582,502.0582,92.4342,64.16,5.4908,2028.23,1.2081,1.1716,0.1976,-470.2671,871.8046,0.62896
592.6836,421.9484,494.2726,92.1065,57.29,5.338,2019.5798,1.2474,1.2063,0.1844,-470.2386,872.0314,0.65103
592.836,425.3042,481.3928,88.9925,55.12,5.0991,2041.27,1.2512,1.2093,0.1957,-470.0796,907.8651,0.68841
592.9884,411.6006,490.5881,88.0418,54.93,4.7997,2064.7,1.207,1.1769,0.215,-470.0739,894.0306,0.69387
593.1408,359.8624,506.0311,87.0586,56.03,4.4314,2105.8198,1.1764,1.1574,0.2016,-469.9438,881.7836,0.72792
593.2932,326.582,509.203,90.0082,51.57,4.0688,2157.1602,1.1747,1.177,0.2726,-469.6421,868.8561,0.6103
593.4456,349.5147,498.4377,89.3202,34.47,3.8055,2181.4102,1.132,1.1645,0.4087,-469.2671,894.0306,0.542
593.598,358.4638,489.1783,95.6462,18.47,3.7097,2175.49,1.1302,1.179,0.6231,-469.0966,890.175,0.52952
593.7504,338.0481,491.0687,98.1049,22.6,3.7252,2175.8699,1.1412,1.2083,0.648,-468.5739,838.2386,0.53258
593.9028,326.582,492.0939,101.2184,40.58,3.7686,2192.55,1.1459,1.2228,0.6773,-467.9432,870.4438,0.53782
594.0552,327.1411,489.723,97.3503,59.15,3.7941,2219.1802,1.186,1.2901,0.7546,-467.5063,918.071,0.48237
594.2076,324.0649,478.9898,95.0066,59.52,3.8564,2233.45,1.2459,1.366,0.7717,-467.0284,861.3719,0.47958
594.36,320.9887,444.7396,95.3347,42.5,3.9793,2233.3501,1.4923,1.6699,0.7755,-466.2898,839.8264,0.48947
594.5124,321.548,413.9497,85.5016,19.32,4.1191,2218.53,1.6626,1.8819,0.7728,-465.9813,820.095,0.45897
594.6648,322.387,426.7975,76.209,-0.02,4.1749,2191.6299,1.6,1.8269,0.7299,-465.8807,872.4849,0.41507
594.8172,324.0649,445.1241,72.0132,0.42,4.121,2176.4099,1.6291,1.8715,0.7005,-465.9261,856.6093,0.36741
594.9696,323.7852,439.2929,71.1939,4.58,4.0602,2168.6201,1.6472,1.8985,0.6977,-466.1307,846.4034,0.35264
595.122,321.2681,427.3742,72.6689,6.89,4.0842,2170.75,1.6725,1.9295,0.707,-466.6023,852.3001,0.3285
595.2744,320.1495,420.1333,70.3256,2.7,4.2252,2173.8301,1.6165,1.8752,0.7318,-466.9813,836.4244,0.34402
595.4268,316.2343,417.2498,74.0949,-2.56,4.4137,2179.6101,1.601,1.8459,0.7484,-467.4204,849.5786,0.39007
595.5792,316.514,415.007,78.0283,-3.96,4.5745,2188.78,1.6096,1.8701,0.7636,-468.4204,843.6818,0.39316
595.7316,312.0393,425.9325,82.437,-3.88,4.6809,2196.5898,1.566,1.8024,0.7653,-469.3636,844.5891,0.42227
595.884,312.8782,443.8425,84.8954,-2.53,4.7402,2197.02,1.5268,1.7541,0.7855,-469.7,845.2695,0.39974
596.0364,313.4375,456.5302,87.3536,0.21,4.7923,2201.2,1.322,1.4882,0.7814,-469.6818,866.1346,0.44783
596.1888,314.2765,468.545,85.5506,1.35,4.8705,2200.75,1.2587,1.3997,0.7768,-470.1818,850.0322,0.43256
596.3412,314.5562,475.1451,85.5506,2.25,4.964,2200.0698,1.2534,1.3866,0.7527,-470.7727,845.4962,0.4845
596.4936,316.514,474.6324,85.5508,3.84,5.0467,2197.3101,1.2037,1.3184,0.7752,-471.0625,889.4947,0.47821
596.646,316.7936,475.4334,92.1064,6.01,5.1019,2192.4099,1.2117,1.3051,0.7801,-471.3807,884.5051,0.51468
596.7984,320.4294,482.2578,93.9093,7.38,5.1231,2185.6101,1.1995,1.2642,0.8141,-471.8977,849.1249,0.47573
596.9508,320.4294,487.0638,94.4335,6.15,5.1136,2178.27,1.122,1.171,0.807,-472.4716,886.9999,0.45452
597.1032,319.8698,487.4482,94.1057,2.6,5.061,2167.6899,1.1122,1.1557,0.813,-472.6079,878.6084,0.45369
597.2556,322.9463,489.4667,95.5805,0.53,4.9651,2167.25,1.1032,1.1348,0.7798,-472.5625,838.6923,0.46844
597.408,320.7088,495.5862,99.3666,-0.08,4.8202,2159.2,1.0903,1.1272,0.7905,-473.1563,845.723,0.47956
597.5604,319.5901,498.2455,99.3666,19.83,4.6361,2169.6899,1.0419,1.0787,0.7992,-473.6421,846.4034,0.49629
597.7128,320.9887,496.7076,100.5139,33.45,4.441,2164.8201,1.0106,1.0389,0.7955,-473.4204,848.6714,0.51763
597.8652,318.7512,499.9116,97.1868,59.39,4.2858,2172.0901,0.9489,0.9775,0.7662,-473.4659,833.0224,0.54337
598.0176,319.5901,496.3552,93.5813,70.9,4.2157,2180.6499,1.0408,1.0684,0.776,-473.625,820.5486,0.5
598.17,318.1919,484.7889,91.8604,87.98,4.2327,2201.0601,1.0811,1.1075,0.7813,-473.2046,857.7432,0.47891
598.3224,315.9547,481.553,93.8272,92.7,4.2992,2217.5801,1.0692,1.1037,0.8032,-472.6989,862.9595,0.47706
598.4748,316.514,489.4026,96.941,93.38,4.3908,2221.1899,1.0766,1.1165,0.8327,-472.3636,829.6204,0.46998
598.6272,321.2681,488.4414,95.3187,97.07,4.5095,2227.48,1.1098,1.1459,0.8631,-472.5114,848.2178,0.50182
598.7796,322.9463,472.2615,89.2546,104.7,4.6586,2235.71,1.0985,1.145,0.8522,-472.4546,836.4244,0.49656
598.932,320.9887,464.7322,86.6325,116.35,4.7794,2255.8301,1.1187,1.1757,0.8457,-472.3011,798.7762,0.5231
599.0844,324.0649,470.3071,87.5337,124.82,4.8402,2271.0801,1.1213,1.1883,0.8909,-472.0688,862.5059,0.4982
599.2368,328.8192,473.511,91.7951,130.14,4.7878,2274.3101,1.1581,1.2165,0.9074,-472.0511,902.6488,0.50032
599.3892,327.7006,474.9849,91.7951,136.53,4.6143,2262.76,1.1326,1.1871,0.8733,-471.9375,886.7731,0.5004
599.5416,330.2175,479.2461,94.401,142.16,4.395,2247.0801,1.1109,1.1668,0.8298,-471.5682,897.2056,0.47851
599.694,329.9379,482.1617,94.4007,131.52,4.3913,2223.51,1.1211,1.1785,0.8669,-471.4375,825.9918,0.5078
599.8464,330.4972,478.8617,94.8106,130.13,4.6111,2217.29,1.131,1.1996,0.8821,-471.2614,849.8054,0.51543
599.9988,332.7346,464.9886,96.4495,121.92,5.0493,2211.6699,1.1821,1.2385,0.8811,-470.9943,888.1339,0.50455
600.1512,331.0565,452.8777,96.7772,115.72,6.0178,2184.76,1.1413,1.2041,0.6816,-470.9034,863.8668,0.44693
600.3036,329.0989,467.2313,101.9397,102.19,7.3582,2123.8899,1.1228,1.1922,0.4604,-470.7938,888.1339,0.44344
600.456,332.1754,503.0194,95.5481,103.83,8.4645,2076.1799,1.0794,1.1521,0.2676,-470.7102,924.8748,0.46059
600.6084,340.2856,518.4304,96.04,126.93,8.8061,2096.6301,1.0419,1.1094,0.2546,-470.4829,850.9393,0.51344
600.7608,368.8116,504.3651,94.1222,137.94,8.6703,2124.27,1.1217,1.1925,0.2854,-469.9886,889.9482,0.46835
600.9132,375.2439,481.2646,96.5804,139.54,8.6689,2127.1401,1.1456,1.207,0.3731,-469.9034,882.6907,0.46473
601.0656,394.8206,462.8099,92.9746,131.1,8.8003,2085.97,1.1589,1.198,0.2626,-469.7898,886.7731,0.44947
601.218,419.7109,458.9651,92.4339,124.9,8.9278,2046.2401,1.1677,1.1924,0.2098,-469.5739,853.6608,0.42982
601.3704,461.3813,465.9818,91.4505,125.33,8.9782,2041.11,1.2409,1.2677,0.1862,-469.4432,849.5786,0.47718
601.5228,413.8379,467.9682,89.9756,128.42,8.9828,2059.8398,1.1971,1.2133,0.1796,-469.3523,907.1848,0.51524
601.6752,426.4228,455.3447,87.8123,127.86,9.0142,2075.02,1.2629,1.2597,0.2142,-469.425,864.0934,0.57094
601.8276,408.2446,456.0496,86.8288,117.86,9.0674,2054.9099,1.2678,1.2883,0.2578,-469.4063,871.351,0.51735
601.98,421.6687,470.211,87.3205,104.63,9.0991,2010.7701,1.1999,1.2336,0.2238,-469.4148,833.7027,0.52844
602.1324,408.8041,465.5973,92.2702,80.03,9.0498,1960.65,1.2346,1.2799,0.1567,-469.2437,825.9918,0.54742
602.2848,389.2273,464.7322,94.073,48.79,8.8847,1902.71,1.2629,1.3123,0.1233,-469.2727,894.0306,0.50504
602.4372,425.8635,473.447,97.187,43.49,8.6224,1915.12,1.1969,1.254,0.12,-469.2159,856.8361,0.5082
602.5896,419.9905,471.3644,89.9756,67.36,8.3524,1983.74,1.1855,1.2532,0.1414,-469.1818,840.2798,0.50024
602.742,402.0919,469.8586,88.2056,99.08,8.1805,2054.24,1.2276,1.287,0.1819,-469.3239,903.556,0.53424
602.8944,433.6943,466.3663,85.0916,105.42,8.0803,2060.1899,1.2174,1.266,0.1916,-469.25,907.6384,0.6134
603.0468,437.8894,460.1826,85.2555,109.76,8.0015,2069.3401,1.1631,1.2127,0.17,-468.9489,860.4647,0.60104
603.1992,435.9316,469.9867,83.2561,114.18,8.007,2094.45,1.207,1.2536,0.1983,-468.7841,894.4843,0.6213
603.3516,414.3972,478.9257,86.5339,108.6,8.1662,2084.1802,1.2465,1.2734,0.209,-468.8125,892.6699,0.53071
603.504,432.8553,468.7692,86.5339,84.68,8.3124,2000.2601,1.2493,1.2783,0.1706,-468.7,883.1444,0.46635
603.6564,451.8726,464.9886,89.1562,64.4,8.2761,1939.33,1.189,1.2294,0.1309,-468.5,882.6907,0.43891
603.8088,442.3641,471.9091,91.7784,62.19,8.0395,1944.27,1.2003,1.2335,0.1263,-468.3125,867.2686,0.44428
603.9612,441.2453,476.4587,95.8595,64.71,7.7669,1979.91,1.1838,1.1931,0.1358,-468.2563,880.8763,0.50351
604.1136,440.1266,481.3928,99.6289,64.73,7.489,2008.8699,1.1445,1.1455,0.158,-468.1364,915.803,0.58011
604.266,447.9572,485.5579,93.7288,58.07,7.1544,2030.4501,1.1781,1.1786,0.1631,-467.8296,874.7529,0.61381
604.4184,440.6859,480.4957,91.7456,60.15,6.7507,2086.8599,1.1995,1.1879,0.192,-467.7313,889.7215,0.59536
604.5708,459.9831,476.1703,85.8457,61.42,6.3562,2135.4001,1.1845,1.1666,0.2316,-467.625,919.8853,0.53018
604.7232,432.5757,469.8906,89.2875,56.77,6.0614,2156.6301,1.2315,1.2095,0.3479,-467.3864,806.2604,0.50727
604.8756,403.2105,461.9769,88.2053,48.27,5.9097,2148.0898,1.2183,1.1856,0.363,-467.3563,862.7327,0.51565
605.028,410.4818,461.0797,88.5332,46.65,5.8595,2147.95,1.1562,1.1543,0.4108,-467.2443,1000.8516,0.49671
605.1804,359.8624,457.235,83.9113,51.14,5.8556,2162.75,1.1432,1.1718,0.3789,-467.3296,933.7199,0.48235
605.3328,338.328,479.3423,88.6316,55.56,5.8711,2181.5901,1.1292,1.1704,0.483,-467.4125,861.3719,0.49876
605.4852,357.9045,496.5795,91.7455,53.82,5.8822,2180.9399,1.1237,1.1879,0.4555,-467.4375,866.8151,0.53987
605.6376,346.7179,478.1248,94.8104,54.27,5.8068,2187.6599,1.2009,1.2852,0.4637,-467.1591,884.9587,0.57827
605.79,341.9635,470.8198,90.2214,58.08,5.5499,2220.0698,1.2713,1.3622,0.5093,-466.9546,951.1832,0.56193
605.9424,346.9975,457.3632,84.4853,52.39,5.1436,2247.54,1.3609,1.4649,0.6247,-466.9375,911.4938,0.49227
606.0948,350.6333,434.0064,82.6827,35.79,4.6725,2255.5798,1.4189,1.5367,0.7846,-466.7329,830.0741,0.47784
606.2472,371.049,433.0452,84.4855,13.31,4.2716,2230.1899,1.5077,1.6476,0.8918,-466.625,900.3809,0.46538
606.3996,332.1754,438.3318,89.7299,5.61,3.9951,2227.98,1.542,1.6959,0.9228,-466.3636,923.514,0.44608
606.552,331.8957,431.3471,94.0564,5.76,3.9427,2228.27,1.5701,1.7349,0.9403,-465.925,889.0411,0.40173
606.7044,327.421,416.7372,93.8925,7.42,4.0549,2228.97,1.6091,1.8048,0.9579,-465.9659,877.0209,0.39709
606.8568,327.7006,420.9984,96.056,5.44,4.2048,2221.5,1.5771,1.7841,0.9478,-465.7687,927.1428,0.39435
607.0092,327.1411,431.8598,95.8761,3.34,4.1835,2228.97,1.5867,1.7944,0.9061,-465.6187,929.6377,0.42478
607.1616,328.2599,427.2461,93.9095,-0.35,4.0166,2234.48,1.6126,1.827,0.9259,-465.4489,881.7836,0.41414
607.314,327.7006,425.3878,90.6643,-2.79,3.8386,2238.8401,1.621,1.8442,0.9522,-465.45,884.5051,0.42215
607.4664,326.582,425.9645,89.8774,-4.55,3.7397,2234.6001,1.6004,1.8252,0.9765,-465.5625,843.0014,0.41043
607.6188,328.2599,424.5868,88.091,-2.5,3.7126,2240.3101,1.6084,1.8316,1.0042,-465.4602,848.6714,0.37094
607.7712,326.0227,423.4334,90.6148,-2.12,3.7222,2238.47,1.6389,1.8724,0.9967,-465.5187,895.6182,0.33432
607.9236,326.0227,418.0508,89.1399,-2.53,3.7752,2233.1499,1.5346,1.7464,0.951,-465.5625,855.0216,0.329
608.076,327.7006,417.41,92.7453,-1.31,3.7981,2236.73,1.5627,1.7794,0.8868,-465.6193,869.5366,0.34126
608.2284,325.4634,423.7858,88.0255,1.06,3.7432,2247.23,1.5987,1.823,0.8929,-465.6932,909.9064,0.3821
608.3808,326.0227,425.4198,88.8448,1.38,3.6423,2251.29,1.653,1.8576,0.939,-465.9063,848.8983,0.38836
608.5332,324.0649,422.2479,89.8119,-1.26,3.6289,2241.1799,1.6671,1.8693,0.9554,-465.95,859.7844,0.39803
608.6856,323.5056,421.5751,95.7937,-4.61,3.7211,2223.78,1.5824,1.7543,0.9405,-466.0,872.0314,0.40033
608.838,322.6666,423.946,98.8585,-6.21,3.867,2220.23,1.5777,1.7376,0.912,-466.0511,839.5995,0.38354
608.9904,322.1073,422.9208,97.7114,-7.22,3.9737,2224.1899,1.5876,1.7381,0.9081,-466.0688,871.5778,0.39359
609.1428,322.6666,419.7809,95.1878,-6.64,4.0198,2241.49,1.5718,1.705,0.9224,-466.0966,859.7844,0.4065
609.2952,322.9463,420.2295,89.8285,-6.22,4.0383,2250.8198,1.5784,1.7035,0.9669,-465.8466,844.1354,0.37396
609.4476,324.3445,420.8382,82.7972,-5.76,4.0781,2253.52,1.608,1.7259,0.9696,-465.6989,830.9812,0.38348
609.6,324.9038,419.3003,79.3391,-4.45,4.2269,2249.29,1.7009,1.8043,0.9955,-465.6063,862.7327,0.35756
609.7524,325.4634,422.6965,78.5199,-1.72,4.5182,2244.4202,1.6942,1.7841,0.9738,-465.6818,843.6818,0.38097
609.9048,326.0227,424.8752,82.3058,1.04,4.9313,2241.0801,1.6911,1.7659,0.9564,-465.7557,831.208,0.36744
610.0572,330.2175,422.4081,83.7806,2.21,5.3481,2243.55,1.6908,1.7522,0.9218,-465.7954,872.0314,0.38045
610.2096,329.3786,421.2227,85.5835,-0.02,5.7083,2246.29,1.6356,1.6937,0.8773,-465.9188,888.5875,0.37356
610.362,327.421,419.1721,87.3864,-3.02,5.933,2252.3799,1.6171,1.6634,0.8471,-465.8523,876.1136,0.36845
610.5144,324.9038,419.877,87.0588,-6.21,5.8197,2250.8699,1.6249,1.675,0.8497,-465.8937,855.2484,0.37163
610.6668,324.3445,424.3305,83.7807,-7.3,5.3735,2246.2102,1.6384,1.6864,0.9223,-465.8125,865.9078,0.37721
610.8192,326.582,424.5868,81.0764,-3.41,4.8206,2246.5601,1.7325,1.8054,1.003,-465.8239,870.8974,0.38998
610.9716,327.9803,413.6934,77.3067,11.08,4.4891,2264.8201,1.844,1.9429,1.1206,-465.7727,852.7537,0.38461
611.124,327.9803,390.4969,79.9127,37.08,4.3789,2318.9099,1.9317,2.0553,1.3552,-465.5227,831.4348,0.38256
611.2764,323.2259,354.9971,79.4703,56.66,4.2492,2371.6699,2.7727,3.0237,1.7155,-465.1187,854.568,0.35283
611.4288,319.8698,342.1173,84.0594,73.34,4.0761,2409.6101,2.66,2.922,2.0371,-464.4261,859.1039,0.32558
611.5812,318.7512,339.7143,75.8811,87.6,3.9596,2446.8,3.3471,3.7366,2.2916,-464.0313,831.4348,0.28961
611.7336,319.3105,291.0143,70.5549,108.5,3.9999,2508.6602,5.5332,6.3504,3.8957,-463.6364,837.3315,0.26348
611.886,315.675,249.7475,61.8686,120.28,4.1307,2560.25,8.1514,9.8613,6.8833,-463.1421,852.7537,0.24245
612.0384,313.9968,254.9059,64.6385,107.85,4.2812,2549.95,6.991,8.4726,8.0522,-462.7813,834.8367,0.25037
612.1908,318.4716,266.6964,64.7203,68.79,4.4353,2462.8899,6.1832,7.5426,5.9238,-462.6534,815.1055,0.25215
612.3432,318.7512,302.6126,67.8672,52.91,4.5782,2358.1499,4.0025,4.8483,1.8956,-462.275,848.6714,0.27609
612.4956,319.8698,406.901,64.4417,44.69,4.6882,2256.1899,2.1451,2.5134,0.8732,-461.9318,861.3719,0.29553
612.648,317.3529,492.7668,63.7863,49.25,4.7248,2189.1301,1.6944,1.9205,0.603,-461.5682,840.053,0.33074
612.8004,322.387,500.9368,57.6566,26.57,4.6901,2142.97,1.7565,1.9463,0.58,-461.5625,836.4244,0.371
612.9528,323.5056,489.8192,59.1317,10.79,4.6031,2124.49,1.787,1.9411,0.6201,-461.6136,860.0111,0.41506
613.1052,320.1495,483.3472,58.2629,4.35,4.4903,2117.53,1.7797,1.9078,0.6424,-461.7062,840.5067,0.44242
613.2576,319.0309,480.0792,68.4569,6.35,4.3469,2122.75,1.7883,1.8947,0.6588,-461.9204,850.4858,0.40174
613.41,315.3951,468.6411,73.2916,19.35,4.2124,2147.49,1.8511,1.9491,0.6938,-462.0562,849.5786,0.37707
613.5624,315.3951,454.4476,83.9936,34.05,4.1975,2173.9099,1.9008,2.0051,0.7504,-462.1307,834.1564,0.35475
613.7148,312.3189,454.7359,80.2241,47.08,4.319,2202.01,1.9159,2.0696,0.7658,-462.2625,875.4333,0.37235
613.8672,310.641,450.8912,81.8467,53.34,4.511,2230.6799,1.7033,1.888,0.7281,-462.3563,854.7949,0.38724
614.0196,311.4799,423.8499,75.2913,45.01,4.7086,2273.9202,1.9734,2.2374,0.8574,-462.5398,847.7642,0.36794
614.172,314.2765,381.4617,74.4719,38.81,4.8268,2305.3999,3.3062,3.8798,1.2665,-462.7313,873.8457,0.32612
614.3244,318.4716,371.8499,67.6212,43.37,4.9995,2301.1101,2.7319,3.1455,1.5656,-462.9318,871.351,0.3147
614.4768,318.7512,423.6577,66.8998,59.15,5.172,2262.8701,1.8601,2.0915,1.0911,-463.0057,848.6714,0.3632
614.6292,320.9887,461.4322,66.8999,72.31,5.41,2222.1401,1.7475,1.9457,0.7731,-463.5875,855.0216,0.40428
614.7816,323.2259,467.3915,70.866,70.35,5.6369,2181.4001,1.6328,1.8077,0.7074,-464.3523,903.556,0.3848
614.934,325.1835,481.2646,72.7344,69.96,5.897,2151.5601,1.5728,1.735,0.6618,-464.9562,880.4228,0.34911
615.0864,322.387,481.585,75.7826,72.89,6.1858,2143.3401,1.396,1.5215,0.6728,-465.9261,860.9184,0.4042
615.2388,320.1495,468.3847,82.8629,72.06,6.4254,2160.79,1.3626,1.4797,0.7205,-467.025,937.1218,0.43981
615.3912,320.7088,475.2092,92.3519,80.07,6.5337,2188.4402,1.2771,1.3762,0.7721,-467.7216,902.8757,0.54149
615.5436,326.582,495.5862,96.6788,80.92,6.6824,2195.7,1.2212,1.3123,0.8085,-467.7727,845.2695,0.54463
615.696,328.8192,491.9978,99.514,83.69,6.794,2195.3699,1.2116,1.3089,0.8092,-467.8375,922.1533,0.52714
615.8484,329.0989,455.2165,92.6471,90.3,6.9636,2210.01,1.2984,1.4171,0.8445,-467.9034,901.7416,0.49472
616.0008,322.1073,412.0914,92.2865,74.26,7.2392,2210.3101,1.6446,1.8112,0.9063,-467.9937,838.6923,0.42194
