STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_DN,VSH_GR
ABAB,ABB-137,1588.4652,8.556,-0.507,52.83,4.226,0.109,2.566,BTL,0.2289569154620616,0.1342941176470588
ABAB,ABB-137,1588.6176,8.558,-0.845,51.572,4.447,0.095,2.582,BTL,0.2131939366668538,0.12689411764705885
ABAB,ABB-137,1588.77,8.561,-1.184,51.572,4.564,0.086,2.586,BTL,0.1953709432476514,0.12689411764705885
ABAB,ABB-137,1588.9224,8.564,-1.184,53.774,4.68,0.086,2.579,BTL,0.1868074694864729,0.1398470588235294
ABAB,ABB-137,1589.0748,8.567,-1.184,55.66,4.854,0.087,2.575,BTL,0.1844381011305472,0.15094117647058822
ABAB,ABB-137,1589.2272,8.569,-0.845,59.748,4.819,0.09,2.577,BTL,0.1944569435851285,0.17498823529411764
ABAB,ABB-137,1589.3796,8.572,-0.676,65.409,4.646,0.097,2.58,BTL,0.2157953203217278,0.2082882352941177
ABAB,ABB-137,1589.532,8.574,-0.507,69.497,4.383,0.111,2.58,BTL,0.2511319534282018,0.23233529411764706
ABAB,ABB-137,1589.6844,8.576,-0.338,76.4149,4.074,0.123,2.577,BTL,0.2777504359075312,0.27302882352941177
ABAB,ABB-137,1589.8368,8.578,0.676,76.415,3.679,0.132,2.575,BTL,0.2980201361156423,0.2730294117647059
ABAB,ABB-137,1589.9892,8.58,0.845,75.157,3.495,0.13,2.576,BTL,0.2941953990663141,0.26562941176470584
ABAB,ABB-137,1590.1416,8.582,0.93,73.585,3.202,0.127,2.585,BTL,0.2976334439507283,0.25638235294117645
ABAB,ABB-137,1590.294,8.584,1.014,76.1011,2.87,0.123,2.581,BTL,0.2826438494853476,0.2711829411764706
ABAB,ABB-137,1590.4464,8.586,0.845,86.164,2.808,0.123,2.573,BTL,0.2728570223297148,0.3303764705882353
ABAB,ABB-137,1590.5988,8.588,0.761,94.0249,2.668,0.129,2.557,BTL,0.2684276393497944,0.3766170588235294
ABAB,ABB-137,1590.7512,8.587,0.676,96.5409,2.573,0.141,2.535,BTL,0.271802407334496,0.3914170588235294
ABAB,ABB-137,1590.9036,8.585,0.423,93.0819,2.65,0.14,2.517,BTL,0.2472580010124303,0.37107
ABAB,ABB-137,1591.056,8.584,0.169,77.9871,2.727,0.128,2.519,BTL,0.2194161651386466,0.2822770588235294
ABAB,ABB-137,1591.2084,8.582,-0.338,72.013,2.87,0.107,2.542,BTL,0.1945483435513805,0.2471352941176471
ABAB,ABB-137,1591.3608,8.581,-0.564,64.78,3.11,0.098,2.565,BTL,0.1999690646268068,0.20458823529411765
ABAB,ABB-137,1591.5132,8.558,-0.789,60.377,3.226,0.095,2.582,BTL,0.2131939366668538,0.17868823529411765
ABAB,ABB-137,1591.6656,8.535,-1.014,57.862,3.495,0.088,2.593,BTL,0.2089825074526122,0.16389411764705883
ABAB,ABB-137,1591.818,8.512,-1.014,55.346,3.871,0.081,2.614,BTL,0.2170046121829121,0.1490941176470588
ABAB,ABB-137,1591.9704,8.462,-1.014,55.346,4.345,0.074,2.619,BTL,0.2054530626019463,0.1490941176470588
ABAB,ABB-137,1592.1228,8.413,-1.099,58.491,4.819,0.065,2.619,BTL,0.1827366556049275,0.1675941176470588
ABAB,ABB-137,1592.2752,8.364,-1.184,59.906,5.072,0.058,2.616,BTL,0.1613982788683279,0.1759176470588235
ABAB,ABB-137,1592.4276,8.368,-1.522,61.321,5.337,0.056,2.616,BTL,0.1563501884245459,0.1842411764705882
ABAB,ABB-137,1592.58,8.372,-1.86,61.006,5.417,0.062,2.614,BTL,0.1690477529669831,0.18238823529411766
ABAB,ABB-137,1592.7324,8.375,-2.029,59.119,5.496,0.075,2.603,BTL,0.1884034535125713,0.17128823529411766
ABAB,ABB-137,1592.8848,8.414,-1.944,55.346,5.784,0.081,2.597,BTL,0.1962076044771921,0.1490941176470588
ABAB,ABB-137,1593.0372,8.453,-1.86,52.201,5.913,0.085,2.588,BTL,0.1952936048146688,0.13059411764705883
ABAB,ABB-137,1593.1896,8.493,-1.86,49.057,6.043,0.082,2.574,BTL,0.1705945216266379,0.11210000000000002
ABAB,ABB-137,1593.342,8.491,-2.085,46.226,6.087,0.08,2.57,BTL,0.1606530176050392,0.09544705882352941
ABAB,ABB-137,1593.4944,8.49,-2.311,45.912,6.043,0.078,2.569,BTL,0.1543815737668032,0.09359999999999999
ABAB,ABB-137,1593.6468,8.45,-2.536,46.855,5.869,0.079,2.588,BTL,0.1801493334833229,0.0991470588235294
ABAB,ABB-137,1593.7992,8.409,-2.705,48.742,5.337,0.09,2.608,BTL,0.2323808988132068,0.11024705882352939
ABAB,ABB-137,1593.9516,8.369,-2.874,53.774,4.546,0.104,2.622,BTL,0.2848444794420381,0.1398470588235294
ABAB,ABB-137,1594.104,8.323,-2.029,58.805,4.288,0.117,2.621,BTL,0.3164337139321672,0.16944117647058823
ABAB,ABB-137,1594.2564,8.276,-1.353,60.063,3.815,0.134,2.585,BTL,0.3153017605039655,0.17684117647058825
ABAB,ABB-137,1594.4088,8.303,-0.676,62.579,3.42,0.15,2.576,BTL,0.344676303504134,0.19164117647058823
ABAB,ABB-137,1594.5612,8.329,-0.254,64.465,3.202,0.165,2.566,BTL,0.3703034478879575,0.20273529411764707
ABAB,ABB-137,1594.7136,8.356,0.169,67.296,2.727,0.181,2.554,BTL,0.3960079307047637,0.2193882352941177
ABAB,ABB-137,1594.866,8.397,0.338,66.038,2.591,0.18,2.553,BTL,0.392260532088419,0.21198823529411762
ABAB,ABB-137,1595.0184,8.439,0.507,62.264,2.535,0.175,2.552,BTL,0.3784169525845097,0.18978823529411767
ABAB,ABB-137,1595.1708,8.48,0.423,57.547,2.535,0.151,2.551,BTL,0.3166165138646718,0.16204117647058822
ABAB,ABB-137,1595.3232,8.472,0.338,55.346,2.61,0.139,2.562,BTL,0.2997848585409753,0.1490941176470588
ABAB,ABB-137,1595.4756,8.464,0.338,56.289,2.74,0.121,2.594,BTL,0.2934993531694693,0.15464117647058825
ABAB,ABB-137,1595.628,8.456,0.338,61.635,2.87,0.12,2.612,BTL,0.312995669047753,0.18608823529411764
ABAB,ABB-137,1595.7804,8.444,0.507,65.094,3.133,0.121,2.613,BTL,0.316743067664098,0.20643529411764702
ABAB,ABB-137,1595.9328,8.432,1.014,67.6099,3.521,0.12,2.606,BTL,0.3056555486810279,0.22123470588235292
ABAB,ABB-137,1596.0852,8.421,1.184,60.377,4.104,0.116,2.602,BTL,0.2906659542156475,0.17868823529411765
ABAB,ABB-137,1596.2376,8.409,1.353,58.176,4.383,0.09,2.598,BTL,0.2201473648686653,0.16574117647058825
ABAB,ABB-137,1596.39,8.425,1.099,55.9751,4.68,0.079,2.602,BTL,0.1972762810056806,0.15279470588235292
ABAB,ABB-137,1596.5424,8.441,0.845,64.465,4.48,0.069,2.614,BTL,0.1867160695202203,0.20273529411764707
ABAB,ABB-137,1596.6948,8.458,0.507,76.7302,3.986,0.101,2.64,BTL,0.2992927048765399,0.2748835294117647
ABAB,ABB-137,1596.8472,8.474,0.338,109.748,3.42,0.145,2.639,BTL,0.4091273412452891,0.4691058823529412
ABAB,ABB-137,1596.9996,8.49,0.338,143.3958,2.955,0.204,2.592,BTL,0.5005483997975136,0.6670341176470589
ABAB,ABB-137,1597.152,8.506,0.338,155.6599,2.61,0.273,2.495,BTL,0.5560422408459417,0.7391758823529412
ABAB,ABB-137,1597.3044,8.503,-0.169,154.7168,2.306,0.297,2.467,BTL,0.5823654311266102,0.7336282352941177
ABAB,ABB-137,1597.4568,8.501,-0.507,135.8491,2.144,0.28,2.382,BTL,0.4354716238258622,0.6226417647058823
ABAB,ABB-137,1597.6092,8.499,-0.338,122.6419,2.037,0.254,2.344,BTL,0.3233590190674386,0.5449523529411765
ABAB,ABB-137,1597.7616,8.496,-0.085,99.6861,1.921,0.201,2.386,BTL,0.2409654648742898,0.40991823529411764
ABAB,ABB-137,1597.914,8.494,0.169,91.824,1.893,0.179,2.422,BTL,0.2294771921930366,0.3636705882352941
ABAB,ABB-137,1598.0664,8.499,0.507,86.7921,1.978,0.174,2.497,BTL,0.3086084706676413,0.33407117647058826
ABAB,ABB-137,1598.2188,8.504,0.592,88.679,2.191,0.145,2.551,BTL,0.3014722425333259,0.3451705882352941
ABAB,ABB-137,1598.3712,8.509,0.676,94.34,2.374,0.118,2.581,BTL,0.2700236233758927,0.3784705882352941
ABAB,ABB-137,1598.5236,8.515,0.902,95.283,2.473,0.109,2.59,BTL,0.2583173969289608,0.3840176470588235
ABAB,ABB-137,1598.676,8.52,1.127,98.428,2.573,0.114,2.576,BTL,0.2538106755160583,0.40251764705882354
ABAB,ABB-137,1598.8284,8.525,1.353,100.6289,2.688,0.142,2.557,BTL,0.3012402272343775,0.4154641176470588
ABAB,ABB-137,1598.9808,8.519,1.184,96.226,2.87,0.146,2.538,BTL,0.2880926936273127,0.3895647058823529
ABAB,ABB-137,1599.1332,8.513,0.169,88.365,3.065,0.135,2.517,BTL,0.2346377749029754,0.3433235294117647
ABAB,ABB-137,1599.2856,8.507,-0.338,84.277,3.169,0.121,2.534,BTL,0.2200981495022214,0.3192764705882353
ABAB,ABB-137,1599.438,8.502,-0.845,80.818,3.273,0.113,2.555,BTL,0.2255962090106306,0.2989294117647059
ABAB,ABB-137,1599.5904,8.496,-0.845,76.7299,3.42,0.112,2.562,BTL,0.2316356375499184,0.2748817647058824
ABAB,ABB-137,1599.7428,8.49,-0.676,67.296,3.573,0.115,2.566,BTL,0.2441011867934078,0.2193882352941177
ABAB,ABB-137,1599.8952,8.483,-0.169,61.006,3.599,0.119,2.57,BTL,0.2590907812587882,0.18238823529411766
ABAB,ABB-137,1600.0476,8.476,0.338,57.547,3.706,0.121,2.598,BTL,0.298392766747286,0.16204117647058822
ABAB,ABB-137,1600.2,8.469,0.169,54.717,3.788,0.128,2.6,BTL,0.3185077900894312,0.1453941176470588
ABAB,ABB-137,1600.3524,8.463,-1.014,52.83,3.843,0.135,2.59,BTL,0.3239425726981269,0.1342941176470588
ABAB,ABB-137,1600.5048,8.456,-1.353,50.943,3.857,0.14,2.586,BTL,0.3316693852297654,0.12319411764705882
ABAB,ABB-137,1600.6572,8.45,-1.691,49.057,3.871,0.139,2.571,BTL,0.3107950390910627,0.11210000000000002
ABAB,ABB-137,1600.8096,8.445,-1.916,48.428,3.957,0.127,2.569,BTL,0.278059789639462,0.10839999999999998
ABAB,ABB-137,1600.962,8.44,-2.142,48.742,4.031,0.118,2.578,BTL,0.2663535631925303,0.11024705882352939
ABAB,ABB-137,1601.1144,8.434,-2.367,53.459,4.104,0.11,2.589,BTL,0.2596180887563977,0.13799411764705885
ABAB,ABB-137,1601.2668,8.429,-2.367,57.862,3.986,0.106,2.598,BTL,0.260532088418921,0.16389411764705883
ABAB,ABB-137,1601.4192,8.423,-1.691,62.264,3.843,0.109,2.596,BTL,0.2656575172956859,0.18978823529411767
ABAB,ABB-137,1601.5716,8.418,-1.099,66.352,3.599,0.135,2.594,BTL,0.3288359862759433,0.21383529411764707
ABAB,ABB-137,1601.724,8.412,-0.507,71.698,3.497,0.144,2.591,BTL,0.3478823330896004,0.24528235294117642
ABAB,ABB-137,1601.8764,8.41,-0.169,73.585,3.395,0.151,2.581,BTL,0.3533171156982955,0.25638235294117645
ABAB,ABB-137,1602.0288,8.408,0.169,75.1569,3.179,0.149,2.565,BTL,0.3286953709432475,0.26562882352941175
ABAB,ABB-137,1602.1812,8.406,0.676,69.497,3.133,0.145,2.56,BTL,0.3124824230834131,0.23233529411764706
ABAB,ABB-137,1602.3336,8.404,0.676,65.723,3.088,0.135,2.564,BTL,0.2921353844423197,0.21013529411764706
ABAB,ABB-137,1602.486,8.403,0.676,64.1511,2.955,0.112,2.573,BTL,0.245092524888914,0.20088882352941176
ABAB,ABB-137,1602.6384,8.401,0.676,73.2699,2.829,0.102,2.584,BTL,0.2333089600089994,0.2545288235294118
ABAB,ABB-137,1602.7908,8.399,0.507,77.6731,2.707,0.134,2.598,BTL,0.3312053546318691,0.28043
ABAB,ABB-137,1602.9432,8.397,0.338,90.2519,2.535,0.191,2.591,BTL,0.4665124585184769,0.3544229411764706
ABAB,ABB-137,1603.0956,8.395,-0.169,97.1699,2.323,0.202,2.549,BTL,0.4428961133922044,0.3951170588235294
ABAB,ABB-137,1603.248,8.393,-0.296,95.912,2.289,0.201,2.52,BTL,0.4048948197311433,0.38771764705882356
ABAB,ABB-137,1603.4004,8.4,-0.423,90.566,2.144,0.192,2.488,BTL,0.3430311041115924,0.3562705882352941
ABAB,ABB-137,1603.5528,8.407,-0.55,87.736,1.978,0.184,2.476,BTL,0.308158501603015,0.3396235294117647
ABAB,ABB-137,1603.7052,8.413,-0.676,85.22,1.799,0.177,2.47,BTL,0.283150064683053,0.3248235294117647
ABAB,ABB-137,1603.8576,8.44,-0.845,83.648,1.697,0.173,2.485,BTL,0.2914041847123007,0.3155764705882353
ABAB,ABB-137,1604.01,8.466,-1.014,81.761,1.673,0.172,2.503,BTL,0.3109005005905844,0.3044764705882353
ABAB,ABB-137,1604.1624,8.492,-1.014,77.987,1.735,0.175,2.524,BTL,0.3441630575397941,0.28227647058823524
ABAB,ABB-137,1604.3148,8.519,-1.014,75.786,1.826,0.177,2.553,BTL,0.3846883964227457,0.2693294117647059
ABAB,ABB-137,1604.4672,8.545,-0.845,68.239,1.866,0.164,2.561,BTL,0.3616626356937961,0.2249352941176471
ABAB,ABB-137,1604.6196,8.527,-0.676,63.522,2.067,0.14,2.567,BTL,0.3084256707351373,0.19718823529411764
ABAB,ABB-137,1604.772,8.509,-0.507,61.321,2.24,0.132,2.578,BTL,0.3016901962990044,0.1842411764705882
ABAB,ABB-137,1604.9244,8.492,-0.507,62.893,2.409,0.125,2.589,BTL,0.2974787670847628,0.19348823529411766
ABAB,ABB-137,1605.0768,8.494,-0.507,65.723,2.891,0.118,2.603,BTL,0.2969373980538842,0.21013529411764706
ABAB,ABB-137,1605.2292,8.497,-0.845,66.352,3.133,0.104,2.601,BTL,0.2591540581585014,0.21383529411764707
ABAB,ABB-137,1605.3816,8.499,-1.353,68.868,3.706,0.097,2.588,BTL,0.2255821474773609,0.22863529411764702
ABAB,ABB-137,1605.534,8.502,-1.86,67.61,4.074,0.092,2.585,BTL,0.2092918611845436,0.22123529411764706
ABAB,ABB-137,1605.6864,8.504,-2.705,67.9251,4.351,0.09,2.59,BTL,0.2103605377130321,0.22308882352941176
ABAB,ABB-137,1605.8388,8.507,-2.705,76.4151,4.351,0.093,2.591,BTL,0.2191560267731597,0.27303
ABAB,ABB-137,1605.9912,8.509,-3.213,90.881,4.074,0.107,2.582,BTL,0.2434824793295456,0.35812352941176473
ABAB,ABB-137,1606.1436,8.51,-3.72,100.6289,3.547,0.147,2.551,BTL,0.3065203329771079,0.4154641176470588
ABAB,ABB-137,1606.296,8.512,-3.213,102.83,3.179,0.179,2.526,BTL,0.3567059452162658,0.4284117647058823
ABAB,ABB-137,1606.4484,8.514,-2.705,103.459,2.767,0.193,2.511,BTL,0.3736922774059282,0.43211176470588236
ABAB,ABB-137,1606.6008,8.515,-2.367,107.547,2.427,0.198,2.502,BTL,0.375302322965296,0.4561588235294117
ABAB,ABB-137,1606.7532,8.524,-2.198,111.006,2.256,0.203,2.494,BTL,0.378135721919118,0.47650588235294117
ABAB,ABB-137,1606.9056,8.533,-2.114,114.78,2.022,0.21,2.488,BTL,0.3884639181056301,0.49870588235294117
ABAB,ABB-137,1607.058,8.542,-2.029,116.0379,1.71,0.213,2.502,BTL,0.4131630012936603,0.506105294117647
ABAB,ABB-137,1607.2104,8.55,-2.029,111.006,1.648,0.204,2.524,BTL,0.4173603689746329,0.47650588235294117
ABAB,ABB-137,1607.3628,8.559,-2.029,106.604,1.636,0.193,2.545,BTL,0.4152862928173683,0.4506117647058823
ABAB,ABB-137,1607.5152,8.568,-2.029,98.428,1.722,0.183,2.554,BTL,0.4010560211485456,0.40251764705882354
ABAB,ABB-137,1607.6676,8.571,-1.995,93.3959,1.866,0.172,2.546,BTL,0.3635046965521117,0.3729170588235294
ABAB,ABB-137,1607.82,8.573,-1.961,79.2451,2.007,0.16,2.531,BTL,0.3148658529726082,0.2896770588235294
ABAB,ABB-137,1607.9724,8.576,-1.928,72.327,2.223,0.137,2.528,BTL,0.2531427526857529,0.24898235294117646
ABAB,ABB-137,1608.1248,8.578,-1.894,66.981,2.535,0.121,2.537,BTL,0.2237682096855841,0.21753529411764702
ABAB,ABB-137,1608.2772,8.581,-1.86,61.9501,2.891,0.113,2.546,BTL,0.2145860284605431,0.18794176470588234
ABAB,ABB-137,1608.4296,8.553,-1.944,63.208,3.179,0.104,2.554,BTL,0.2016564486191571,0.1953411764705882
ABAB,ABB-137,1608.582,8.525,-2.029,64.465,3.679,0.103,2.578,BTL,0.2284928848641653,0.20273529411764707
ABAB,ABB-137,1608.7344,8.498,-2.114,69.182,4.134,0.104,2.578,BTL,0.2310169300860563,0.23048235294117647
ABAB,ABB-137,1608.8868,8.47,-2.198,69.811,4.513,0.109,2.57,BTL,0.233850329039878,0.2341823529411765
ABAB,ABB-137,1609.0392,8.468,-2.283,70.44,4.613,0.112,2.569,BTL,0.2401991113110972,0.23788235294117646
ABAB,ABB-137,1609.1916,8.467,-2.367,68.239,4.819,0.117,2.58,BTL,0.2662762247595477,0.2249352941176471
ABAB,ABB-137,1609.344,8.465,-2.452,66.667,4.854,0.115,2.592,BTL,0.2759083750492153,0.21568823529411765
ABAB,ABB-137,1609.4964,8.464,-2.536,65.723,4.89,0.109,2.599,BTL,0.2693275774790483,0.21013529411764706
ABAB,ABB-137,1609.6488,8.462,-2.621,68.553,4.89,0.103,2.6,BTL,0.2554066595421564,0.22678235294117646
ABAB,ABB-137,1609.8012,8.486,-2.705,71.069,4.89,0.101,2.6,BTL,0.2503585690983744,0.2415823529411765
ABAB,ABB-137,1609.9536,8.51,-2.593,73.585,4.819,0.105,2.602,BTL,0.2629014567748464,0.25638235294117645
ABAB,ABB-137,1610.106,8.534,-2.48,75.157,4.749,0.122,2.587,BTL,0.2874599246301818,0.26562941176470584
ABAB,ABB-137,1610.2584,8.557,-2.367,77.987,4.613,0.126,2.583,BTL,0.2926626919399293,0.28227647058823524
ABAB,ABB-137,1610.4108,8.581,-2.029,80.189,4.45,0.128,2.582,BTL,0.2964874289892566,0.29522941176470585
ABAB,ABB-137,1610.5632,8.616,-1.578,82.39,4.288,0.134,2.589,BTL,0.3201951740817819,0.3081764705882353
ABAB,ABB-137,1610.7156,8.651,-1.127,83.0189,3.986,0.137,2.584,BTL,0.3216505427751844,0.31187588235294117
ABAB,ABB-137,1610.868,8.686,-0.676,78.931,3.819,0.151,2.58,BTL,0.3520937623038414,0.2878294117647059
ABAB,ABB-137,1611.0204,8.72,-0.676,73.899,3.652,0.145,2.578,BTL,0.3345027841835872,0.2582294117647059
ABAB,ABB-137,1611.1728,8.704,-0.564,64.78,3.395,0.131,2.58,BTL,0.3016128578660215,0.20458823529411765
ABAB,ABB-137,1611.3252,8.688,-0.451,56.2891,3.322,0.114,2.596,BTL,0.2782777434051411,0.15464176470588234
ABAB,ABB-137,1611.4776,8.672,-0.338,58.176,3.249,0.111,2.602,BTL,0.2780457281061926,0.16574117647058825
ABAB,ABB-137,1611.63,8.656,-0.338,60.535,3.203,0.115,2.605,BTL,0.291811969177119,0.17961764705882352
ABAB,ABB-137,1611.7824,8.633,-0.338,62.893,3.156,0.121,2.593,BTL,0.2922759997750153,0.19348823529411766
ABAB,ABB-137,1611.9348,8.611,-0.423,64.465,3.133,0.124,2.586,BTL,0.2912846616795094,0.20273529411764707
ABAB,ABB-137,1612.0872,8.588,-0.507,66.981,3.088,0.131,2.583,BTL,0.3052829180493842,0.21753529411764702
ABAB,ABB-137,1612.2396,8.566,-0.592,70.1261,2.977,0.136,2.578,BTL,0.3117863771865683,0.23603588235294115
ABAB,ABB-137,1612.392,8.543,-0.676,80.5029,2.842,0.151,2.572,BTL,0.3423069351482086,0.29707588235294113
ABAB,ABB-137,1612.5444,8.545,-1.014,85.22,2.707,0.158,2.55,BTL,0.3330614770234547,0.3248235294117647
ABAB,ABB-137,1612.6968,8.547,-1.353,92.4529,2.603,0.176,2.541,BTL,0.3674841104674055,0.36737
ABAB,ABB-137,1612.8492,8.548,-1.691,94.34,2.499,0.194,2.522,BTL,0.3896732099668144,0.3784705882352941
ABAB,ABB-137,1613.0016,8.55,-1.86,93.082,2.289,0.215,2.502,BTL,0.4182110917374426,0.3710705882352941
ABAB,ABB-137,1613.154,8.552,-2.029,92.138,2.113,0.216,2.482,BTL,0.3962680690702515,0.36551764705882356
ABAB,ABB-137,1613.3064,8.554,-2.029,91.195,2.007,0.213,2.461,BTL,0.3630055121210411,0.3599705882352941
ABAB,ABB-137,1613.4588,8.562,-2.029,89.623,1.852,0.207,2.439,Lower_BTL,0.3209474661117048,0.3507235294117647
ABAB,ABB-137,1613.6112,8.57,-2.029,89.937,1.8,0.197,2.437,Lower_BTL,0.2932603071038863,0.3525705882352941
ABAB,ABB-137,1613.7636,8.578,-2.029,89.937,1.747,0.195,2.446,Lower_BTL,0.2992223972101918,0.3525705882352941
ABAB,ABB-137,1613.916,8.587,-2.029,89.308,1.76,0.198,2.457,Lower_BTL,0.3202514202148603,0.34887058823529415
ABAB,ABB-137,1614.0684,8.595,-2.029,86.164,1.786,0.203,2.481,Lower_BTL,0.3622321277912141,0.3303764705882353
ABAB,ABB-137,1614.2208,8.564,-1.944,82.075,1.935,0.197,2.494,Lower_BTL,0.3629914505877721,0.3063235294117647
ABAB,ABB-137,1614.3732,8.534,-1.86,80.66,1.993,0.179,2.508,Lower_BTL,0.3346855841160918,0.298
ABAB,ABB-137,1614.5256,8.504,-1.804,79.245,2.1,0.173,2.515,Lower_BTL,0.328104786545925,0.2896764705882353
ABAB,ABB-137,1614.678,8.473,-1.747,77.3579,2.207,0.169,2.522,Lower_BTL,0.3265720794195396,0.2785758823529412
ABAB,ABB-137,1614.8304,8.462,-1.691,67.6101,2.371,0.173,2.526,Lower_BTL,0.3415616738849199,0.2212358823529412
ABAB,ABB-137,1614.9828,8.451,-1.86,63.208,2.535,0.162,2.539,Lower_BTL,0.3297007705720233,0.1953411764705882
ABAB,ABB-137,1615.1352,8.44,-2.029,62.264,2.672,0.151,2.559,Lower_BTL,0.326403341020305,0.18978823529411767
ABAB,ABB-137,1615.2876,8.429,-2.198,63.522,2.808,0.138,2.57,Lower_BTL,0.3070476404747171,0.19718823529411764
ABAB,ABB-137,1615.44,8.418,-1.181,68.246,3.269,0.119,2.595,Lower_BTL,0.289674616120142,0.22497647058823528
ABAB,ABB-137,1615.5924,8.421,-1.518,72.038,3.293,0.122,2.604,Lower_BTL,0.3082569323359018,0.24728235294117645
ABAB,ABB-137,1615.7448,8.424,-1.518,72.956,3.342,0.131,2.605,Lower_BTL,0.3321966927273747,0.25268235294117647
ABAB,ABB-137,1615.8972,8.427,-1.518,75.513,3.366,0.133,2.598,Lower_BTL,0.3286813094099781,0.26772352941176475
ABAB,ABB-137,1616.0496,8.429,-0.675,78.673,3.416,0.13,2.593,Lower_BTL,0.3149924067720341,0.2863117647058824
ABAB,ABB-137,1616.202,8.432,-0.59,85.3079,3.366,0.128,2.586,Lower_BTL,0.3013808425670733,0.32534058823529416
ABAB,ABB-137,1616.3544,8.416,-0.506,86.572,3.293,0.137,2.576,Lower_BTL,0.3118637156195513,0.3327764705882353
ABAB,ABB-137,1616.5068,8.4,-0.506,87.836,3.221,0.143,2.575,Lower_BTL,0.3257846335564431,0.3402117647058823
ABAB,ABB-137,1616.6592,8.384,-0.506,89.415,3.128,0.153,2.575,Lower_BTL,0.3510250857753532,0.34950000000000003
ABAB,ABB-137,1616.8116,8.368,0.0,95.419,2.928,0.153,2.573,Lower_BTL,0.3485783789864449,0.3848176470588235
ABAB,ABB-137,1616.964,8.352,0.422,98.262,2.844,0.153,2.566,Lower_BTL,0.3400149052252658,0.40154117647058823
ABAB,ABB-137,1617.1164,8.336,0.843,104.8969,2.783,0.159,2.565,Lower_BTL,0.3539358231621576,0.44057
ABAB,ABB-137,1617.2688,8.325,1.012,104.5809,2.721,0.17,2.562,Lower_BTL,0.378030260419596,0.4387111764705882
ABAB,ABB-137,1617.4212,8.313,1.096,98.262,2.711,0.173,2.554,Lower_BTL,0.3758155689296358,0.40154117647058823
ABAB,ABB-137,1617.5736,8.302,1.181,90.995,2.701,0.162,2.559,Lower_BTL,0.3541678384611061,0.3587941176470589
ABAB,ABB-137,1617.726,8.29,1.349,86.572,2.844,0.145,2.57,Lower_BTL,0.324715957027954,0.3327764705882353
ABAB,ABB-137,1617.8784,8.278,1.181,84.9921,3.06,0.125,2.575,Lower_BTL,0.2803518195624051,0.32348294117647053
ABAB,ABB-137,1618.0308,8.284,0.675,89.1,3.293,0.121,2.586,Lower_BTL,0.2837125260138364,0.34764705882352936
ABAB,ABB-137,1618.1832,8.289,-0.169,96.051,3.444,0.124,2.585,Lower_BTL,0.2900613082850554,0.3885352941176471
ABAB,ABB-137,1618.3356,8.294,-1.181,106.4769,3.596,0.163,2.585,Lower_BTL,0.3884990719388043,0.4498641176470588
ABAB,ABB-137,1618.488,8.299,-2.53,110.5849,3.956,0.187,2.578,Lower_BTL,0.4405126835030087,0.4740288235294118
ABAB,ABB-137,1618.6404,8.304,-4.048,109.3209,4.075,0.203,2.558,Lower_BTL,0.456430339164182,0.4665935294117647
ABAB,ABB-137,1618.7928,8.306,-5.566,100.474,4.195,0.204,2.522,Lower_BTL,0.4149136621857243,0.4145529411764706
ABAB,ABB-137,1618.9452,8.307,-6.41,92.891,4.481,0.198,2.506,Lower_BTL,0.3801957365431127,0.36994705882352946
ABAB,ABB-137,1619.0976,8.309,-6.663,84.676,4.581,0.179,2.508,Lower_BTL,0.3346855841160918,0.3216235294117647
ABAB,ABB-137,1619.25,8.31,-6.916,75.197,4.682,0.171,2.518,Lower_BTL,0.3267267562855051,0.26586470588235295
ABAB,ABB-137,1619.4024,8.311,-6.578,68.562,4.822,0.154,2.538,Lower_BTL,0.3082850554024408,0.22683529411764705
ABAB,ABB-137,1619.5548,8.313,-6.072,60.979,4.965,0.116,2.551,Lower_BTL,0.2282749310984871,0.1822294117647059
ABAB,ABB-137,1619.7072,8.314,-5.566,53.3971,5.113,0.096,2.561,Lower_BTL,0.1900275606052084,0.13763
ABAB,ABB-137,1619.8596,8.32,-3.542,54.6602,5.002,0.087,2.593,Lower_BTL,0.2064584622307212,0.14506000000000002
ABAB,ABB-137,1620.012,8.325,-2.783,72.67,4.857,0.088,2.631,Lower_BTL,0.255469936441869,0.251
ABAB,ABB-137,1620.1644,8.331,-2.024,92.2589,4.195,0.114,2.651,Lower_BTL,0.3455621801001179,0.3662288235294118
ABAB,ABB-137,1620.3168,8.337,-1.012,104.8969,3.813,0.152,2.638,Lower_BTL,0.4255723044040719,0.44057
ABAB,ABB-137,1620.4692,8.342,-0.422,109.953,3.518,0.191,2.597,Lower_BTL,0.4738525788852014,0.4703117647058824
ABAB,ABB-137,1620.6216,8.348,0.169,111.848,2.972,0.221,2.576,Lower_BTL,0.5238835142583947,0.4814588235294118
ABAB,ABB-137,1620.774,8.354,0.843,112.164,2.682,0.228,2.568,Lower_BTL,0.5317650036559984,0.4833176470588235
ABAB,ABB-137,1620.9264,8.367,1.181,111.532,2.456,0.225,2.552,Lower_BTL,0.5046192136790595,0.47959999999999997
ABAB,ABB-137,1621.0788,8.381,1.012,111.848,2.282,0.224,2.538,Lower_BTL,0.4849682209348102,0.4814588235294118
ABAB,ABB-137,1621.2312,8.395,0.843,109.005,2.105,0.23,2.521,Lower_BTL,0.4793154845604361,0.464735294117647
