STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-096,1779.8796,8.216,-96.5769,32.428,0.908,0.2153,2.253,D
ABAB,ABB-096,1780.032,8.217,-96.3416,33.701,0.936,0.2157,2.233,D
ABAB,ABB-096,1780.1844,8.231,-96.5814,34.974,0.963,0.2162,2.219,D
ABAB,ABB-096,1780.3368,8.244,-96.8212,35.989,0.99,0.2166,2.212,D
ABAB,ABB-096,1780.4892,8.257,-97.061,37.004,1.145,0.2218,2.205,D
ABAB,ABB-096,1780.6416,8.271,-97.3008,38.019,1.301,0.2271,2.202,D
ABAB,ABB-096,1780.794,8.284,-97.5416,37.992,1.456,0.2315,2.207,D
ABAB,ABB-096,1780.9464,8.292,-97.4514,37.966,1.621,0.2281,2.211,D
ABAB,ABB-096,1781.0988,8.299,-97.3621,37.939,1.786,0.2246,2.216,D
ABAB,ABB-096,1781.2512,8.307,-97.2729,37.163,1.951,0.2199,2.218,D
ABAB,ABB-096,1781.4036,8.299,-97.1827,36.386,2.116,0.2227,2.219,D
ABAB,ABB-096,1781.556,8.292,-97.0935,36.188,2.418,0.2246,2.221,D
ABAB,ABB-096,1781.7084,8.284,-96.0053,35.991,2.829,0.2238,2.218,D
ABAB,ABB-096,1781.8608,8.276,-94.9161,35.793,3.518,0.2231,2.213,D
ABAB,ABB-096,1782.0132,8.271,-93.8278,35.022,4.149,0.2258,2.187,D
ABAB,ABB-096,1782.1656,8.266,-92.7386,34.251,4.78,0.2353,2.17,D
ABAB,ABB-096,1782.318,8.261,-91.6504,33.48,4.801,0.2569,2.152,D
ABAB,ABB-096,1782.4704,8.256,-88.7169,33.991,4.821,0.2799,2.133,D
ABAB,ABB-096,1782.6228,8.251,-68.795,34.501,4.674,0.2625,2.088,D
ABAB,ABB-096,1782.7752,8.301,-48.8738,35.012,4.526,0.2687,2.035,D
ABAB,ABB-096,1782.9276,8.35,-28.9518,36.894,4.379,0.283,1.925,D
ABAB,ABB-096,1783.08,8.428,-25.6843,38.776,4.232,0.4135,1.84,D
ABAB,ABB-096,1783.2324,8.505,-22.4181,40.658,3.811,0.4754,1.718,D
ABAB,ABB-096,1783.3848,8.583,-19.1509,44.377,3.71,0.5373,1.556,D
ABAB,ABB-096,1783.5372,8.618,-15.8847,48.097,3.609,0.5378,1.682,D
ABAB,ABB-096,1783.6896,8.653,-12.6185,52.475,3.686,0.52,1.803,D
ABAB,ABB-096,1783.842,8.689,-10.9223,56.341,3.842,0.3953,1.924,D
ABAB,ABB-096,1783.9944,8.724,-9.226,60.207,3.999,0.3519,2.281,D
ABAB,ABB-096,1784.1468,8.721,-8.9088,63.197,4.155,0.3203,2.392,D
ABAB,ABB-096,1784.2992,8.718,-8.5906,66.187,4.312,0.2621,2.442,D
ABAB,ABB-096,1784.4516,8.715,-8.2734,68.82,4.468,0.2447,2.43,D
ABAB,ABB-096,1784.604,8.712,-7.9552,71.453,4.624,0.2273,2.401,D
ABAB,ABB-096,1784.7564,8.725,-7.638,71.612,4.739,0.2542,2.372,D
ABAB,ABB-096,1784.9088,8.737,-7.3207,71.771,4.853,0.2791,2.295,D
ABAB,ABB-096,1785.0612,8.749,-7.0025,71.93,4.967,0.2851,2.249,D
ABAB,ABB-096,1785.2136,8.762,-6.6853,69.864,5.081,0.2837,2.255,D
ABAB,ABB-096,1785.366,8.774,-6.3681,67.798,5.195,0.2823,2.306,D
ABAB,ABB-096,1785.5184,8.775,-6.6129,65.731,5.137,0.2657,2.368,D
ABAB,ABB-096,1785.6708,8.776,-6.8587,65.832,5.079,0.2191,2.429,D
ABAB,ABB-096,1785.8232,8.696,-7.1044,67.052,5.02,0.1945,2.451,D
ABAB,ABB-096,1785.9756,8.616,-7.3502,68.272,4.962,0.1855,2.456,D
ABAB,ABB-096,1786.128,8.579,-7.5961,69.316,4.904,0.1811,2.461,D
ABAB,ABB-096,1786.2804,8.542,-10.7258,70.361,4.838,0.1867,2.457,D
