DEPTH,CALI,DT,GR_CAL,HDRA,PEFZ,RHOZ,RLA3,RLA5,RXOZ,SP,TENS,TNPH,CALI_TR,DT_TR,GR_CAL_TR,HDRA_TR,PEFZ_TR,RHOZ_TR,RLA3_TR,RLA5_TR,RXOZ_TR,SP_TR,TENS_TR,TNPH_TR,CALI_TR_TR,DT_TR_TR,GR_CAL_TR_TR,HDRA_TR_TR,PEFZ_TR_TR,RHOZ_TR_TR,RLA3_TR_TR,RLA5_TR_TR,RXOZ_TR_TR,SP_TR_TR,TENS_TR_TR,TNPH_TR_TR,GR_CAL_TR_SM,GR,NPHI,RHOB,RT,MISSING_FLAG
620.1156,404.0495,459.4137,88.6158,130.95,7.6115,2.10305,1.6193,1.7267,0.2052,-467.2954,843.4551,0.44106,404.0495,459.4137,88.6158,130.95,7.6115,2103.05,1.6193,1.7267,0.2052,-467.2954,843.4551,0.44106,404.0495,459.4137,88.6158,130.95,7.6115,2103.05,1.6193,1.7267,0.2052,-467.2954,843.4551,0.44106,88.71408,88.6158,0.44106,2.10305,1.7267,0.0
620.268,412.16,462.2332,89.9269,137.45,7.5801,2.104,1.5134,1.6174,0.2183,-467.1079,889.0411,0.41436,412.16,462.2332,89.9269,137.45,7.5801,2104.0,1.5134,1.6174,0.2183,-467.1079,889.0411,0.41436,412.16,462.2332,89.9269,137.45,7.5801,2104.0,1.5134,1.6174,0.2183,-467.1079,889.0411,0.41436,89.24834000000001,89.9269,0.41436,2.104,1.6174,0.0
620.4204,422.5076,436.5696,87.3538,134.82,7.588,2.0710601,1.5792,1.705,0.1851,-467.2687,879.062,0.40671,422.5076,436.5696,87.3538,134.82,7.588,2071.0601,1.5792,1.705,0.1851,-467.2687,879.062,0.40671,422.5076,436.5696,87.3538,134.82,7.588,2071.0601,1.5792,1.705,0.1851,-467.2687,879.062,0.40671,89.1729,87.3538,0.40671,2.0710601,1.705,0.0
620.5728,437.0502,434.8715,90.7953,136.07,7.5537,2.06951,1.5027,1.6093,0.1607,-467.3125,841.6407,0.43637,437.0502,434.8715,90.7953,136.07,7.5537,2069.51,1.5027,1.6093,0.1607,-467.3125,841.6407,0.43637,437.0502,434.8715,90.7953,136.07,7.5537,2069.51,1.5027,1.6093,0.1607,-467.3125,841.6407,0.43637,90.07092,90.7953,0.43637,2.06951,1.6093,0.0
620.7252,424.7449,445.8931,89.1727,122.08,7.4746,2.03827,1.5599,1.6587,0.1611,-467.2614,866.3615,0.40902,424.7449,445.8931,89.1727,122.08,7.4746,2038.27,1.5599,1.6587,0.1611,-467.2614,866.3615,0.40902,424.7449,445.8931,89.1727,122.08,7.4746,2038.27,1.5599,1.6587,0.1611,-467.2614,866.3615,0.40902,90.6739,89.1727,0.40902,2.03827,1.6587,0.0
620.8776,435.0926,441.5357,93.1059,109.59,7.3393,2.00783,1.554,1.6333,0.1538,-467.4438,853.2073,0.41753,435.0926,441.5357,93.1059,109.59,7.3393,2007.83,1.554,1.6333,0.1538,-467.4438,853.2073,0.41753,435.0926,441.5357,93.1059,109.59,7.3393,2007.83,1.554,1.6333,0.1538,-467.4438,853.2073,0.41753,91.53918,93.1059,0.41753,2.00783,1.6333,0.0
621.03,452.9912,445.3484,92.9418,90.49,7.1843,1.96845,1.5187,1.5873,0.1424,-467.4148,862.9595,0.43899,452.9912,445.3484,92.9418,90.49,7.1843,1968.45,1.5187,1.5873,0.1424,-467.4148,862.9595,0.43899,452.9912,445.3484,92.9418,90.49,7.1843,1968.45,1.5187,1.5873,0.1424,-467.4148,862.9595,0.43899,90.89672,92.9418,0.43899,1.96845,1.5873,0.0
621.1824,462.7796,459.6059,91.6802,61.15,7.0174,1.93424,1.5076,1.5662,0.1326,-467.2216,878.6084,0.46184,462.7796,459.6059,91.6802,61.15,7.0174,1934.24,1.5076,1.5662,0.1326,-467.2216,878.6084,0.46184,462.7796,459.6059,91.6802,61.15,7.0174,1934.24,1.5076,1.5662,0.1326,-467.2216,878.6084,0.46184,89.8577,91.6802,0.46184,1.93424,1.5662,0.0
621.3348,466.1357,465.6614,87.583,63.99,6.874,1.9518900000000001,1.543,1.5681,0.1349,-467.1187,867.7222,0.46691,466.1357,465.6614,87.583,63.99,6.874,1951.89,1.543,1.5681,0.1349,-467.1187,867.7222,0.46691,466.1357,465.6614,87.583,63.99,6.874,1951.89,1.543,1.5681,0.1349,-467.1187,867.7222,0.46691,88.5761,87.583,0.46691,1.9518900000000001,1.5681,0.0
621.4872,414.3972,459.7021,83.9776,77.89,6.7628,1.97574,1.6673,1.672,0.1322,-467.1079,860.6915,0.48794,414.3972,459.7021,83.9776,77.89,6.7628,1975.74,1.6673,1.672,0.1322,-467.1079,860.6915,0.48794,414.3972,459.7021,83.9776,77.89,6.7628,1975.74,1.6673,1.672,0.1322,-467.1079,860.6915,0.48794,88.2779,83.9776,0.48794,1.97574,1.672,0.0
621.6396,420.5498,450.9554,86.6979,112.17,6.6697,2.0203199,1.5792,1.5847,0.1428,-467.1648,880.4228,0.4818,420.5498,450.9554,86.6979,112.17,6.6697,2020.3199,1.5792,1.5847,0.1428,-467.1648,880.4228,0.4818,420.5498,450.9554,86.6979,112.17,6.6697,2020.3199,1.5792,1.5847,0.1428,-467.1648,880.4228,0.4818,89.78238,86.6979,0.4818,2.0203199,1.5847,0.0
621.792,442.9232,445.1241,91.4508,115.06,6.5939,2.0241398999999998,1.5182,1.5805,0.1357,-467.125,855.0215,0.45813,442.9232,445.1241,91.4508,115.06,6.5939,2024.1399,1.5182,1.5805,0.1357,-467.125,855.0215,0.45813,442.9232,445.1241,91.4508,115.06,6.5939,2024.1399,1.5182,1.5805,0.1357,-467.125,855.0215,0.45813,92.7619,91.4508,0.45813,2.0241398999999998,1.5805,0.0
621.9444,445.4403,438.8764,99.2026,117.16,6.5121,2.0368099,1.475,1.5492,0.1407,-467.2954,858.8771,0.50612,445.4403,438.8764,99.2026,117.16,6.5121,2036.8099,1.475,1.5492,0.1407,-467.2954,858.8771,0.50612,445.4403,438.8764,99.2026,117.16,6.5121,2036.8099,1.475,1.5492,0.1407,-467.2954,858.8771,0.50612,95.9151,99.2026,0.50612,2.0368099,1.5492,0.0
622.0968,431.7365,439.5813,102.4806,120.39,6.4519,2.0542,1.4925,1.5352,0.155,-467.4562,865.9078,0.58576,431.7365,439.5813,102.4806,120.39,6.4519,2054.2,1.4925,1.5352,0.155,-467.4562,865.9078,0.58576,431.7365,439.5813,102.4806,120.39,6.4519,2054.2,1.4925,1.5352,0.155,-467.4562,865.9078,0.58576,97.59666,102.4806,0.58576,2.0542,1.5352,0.0
622.2492,429.7789,451.1796,99.7436,103.82,6.4183,2.0155399,1.4179,1.4334,0.1566,-467.5454,869.9902,0.68984,429.7789,451.1796,99.7436,103.82,6.4183,2015.5399,1.4179,1.4334,0.1566,-467.5454,869.9902,0.68984,429.7789,451.1796,99.7436,103.82,6.4183,2015.5399,1.4179,1.4334,0.1566,-467.5454,869.9902,0.68984,98.5341,99.7436,0.68984,2.0155399,1.4334,0.0
622.4016,492.4242,463.7711,95.1057,64.14,6.3422,1.9326500000000002,1.3904,1.4078,0.1401,-467.5341,837.785,0.56469,492.4242,463.7711,95.1057,64.14,6.3422,1932.65,1.3904,1.4078,0.1401,-467.5341,837.785,0.56469,492.4242,463.7711,95.1057,64.14,6.3422,1932.65,1.3904,1.4078,0.1401,-467.5341,837.785,0.56469,97.223,95.1057,0.56469,1.9326500000000002,1.4078,0.0
622.554,472.568,465.5012,96.138,23.66,6.1977,1.86926,1.3726,1.3852,0.1222,-467.4875,850.0322,0.5194,472.568,465.5012,96.138,23.66,6.1977,1869.26,1.3726,1.3852,0.1222,-467.4875,850.0322,0.5194,472.568,465.5012,96.138,23.66,6.1977,1869.26,1.3726,1.3852,0.1222,-467.4875,850.0322,0.5194,94.66628,96.138,0.5194,1.86926,1.3852,0.0
622.7064,465.856,460.9836,92.6471,18.09,5.9928,1.8876199999999999,1.3963,1.3305,0.1214,-467.4034,873.1653,0.5052,465.856,460.9836,92.6471,18.09,5.9928,1887.62,1.3963,1.3305,0.1214,-467.4034,873.1653,0.5052,465.856,460.9836,92.6471,18.09,5.9928,1887.62,1.3963,1.3305,0.1214,-467.4034,873.1653,0.5052,92.36856,92.6471,0.5052,1.8876199999999999,1.3305,0.0
622.8588,478.1614,461.272,89.697,46.77,5.7868,1.96753,1.4242,1.3373,0.1344,-467.1648,865.9078,0.49416,478.1614,461.272,89.697,46.77,5.7868,1967.53,1.4242,1.3373,0.1344,-467.1648,865.9078,0.49416,478.1614,461.272,89.697,46.77,5.7868,1967.53,1.4242,1.3373,0.1344,-467.1648,865.9078,0.49416,91.12948,89.697,0.49416,1.96753,1.3373,0.0
623.0112,491.3056,457.9719,88.255,77.6,5.5966,2.0311899,1.4977,1.4282,0.1635,-466.85,867.2686,0.57707,491.3056,457.9719,88.255,77.6,5.5966,2031.1899,1.4977,1.4282,0.1635,-466.85,867.2686,0.57707,491.3056,457.9719,88.255,77.6,5.5966,2031.1899,1.4977,1.4282,0.1635,-466.85,867.2686,0.57707,89.7954,88.255,0.57707,2.0311899,1.4282,0.0
623.1636,452.7115,448.4242,88.9103,87.89,5.407,2.05003,1.5145,1.4298,0.1684,-466.7216,828.7133,0.52366,452.7115,448.4242,88.9103,87.89,5.407,2050.03,1.5145,1.4298,0.1684,-466.7216,828.7133,0.52366,452.7115,448.4242,88.9103,87.89,5.407,2050.03,1.5145,1.4298,0.1684,-466.7216,828.7133,0.52366,88.22529999999999,88.9103,0.52366,2.05003,1.4298,0.0
623.316,451.5929,435.9608,89.4676,87.05,5.2079,2.0666298999999997,1.6136,1.5004,0.1764,-466.3687,842.7746,0.47311,451.5929,435.9608,89.4676,87.05,5.2079,2066.6299,1.6136,1.5004,0.1764,-466.3687,842.7746,0.47311,451.5929,435.9608,89.4676,87.05,5.2079,2066.6299,1.6136,1.5004,0.1764,-466.3687,842.7746,0.47311,88.19586,89.4676,0.47311,2.0666298999999997,1.5004,0.0
623.4684,442.6435,438.9084,84.7966,85.97,4.9855,2.0885898000000003,1.6037,1.538,0.1797,-465.9602,880.8763,0.37362,442.6435,438.9084,84.7966,85.97,4.9855,2088.5898,1.6037,1.538,0.1797,-465.9602,880.8763,0.37362,442.6435,438.9084,84.7966,85.97,4.9855,2088.5898,1.6037,1.538,0.1797,-465.9602,880.8763,0.37362,89.0317,84.7966,0.37362,2.0885898000000003,1.538,0.0
623.6208,460.822,450.699,89.5498,87.69,4.7635,2.1118801,1.6397,1.603,0.2124,-465.5625,855.0215,0.38339,460.822,450.699,89.5498,87.69,4.7635,2111.8801,1.6397,1.603,0.2124,-465.5625,855.0215,0.38339,460.822,450.699,89.5498,87.69,4.7635,2111.8801,1.6397,1.603,0.2124,-465.5625,855.0215,0.38339,89.99864,89.5498,0.38339,2.1118801,1.603,0.0
623.7732,419.7109,452.1087,92.4342,82.4,4.5352,2.1033599,1.6288,1.6115,0.194,-465.0454,820.5486,0.39492,419.7109,452.1087,92.4342,82.4,4.5352,2103.3599,1.6288,1.6115,0.194,-465.0454,820.5486,0.39492,419.7109,452.1087,92.4342,82.4,4.5352,2103.3599,1.6288,1.6115,0.194,-465.0454,820.5486,0.39492,90.3264,92.4342,0.39492,2.1033599,1.6115,0.0
623.9256,437.3301,463.9953,93.745,85.19,4.2913,2.1358899,1.6145,1.6103,0.2116,-464.5438,852.7537,0.45895,437.3301,463.9953,93.745,85.19,4.2913,2135.8899,1.6145,1.6103,0.2116,-464.5438,852.7537,0.45895,437.3301,463.9953,93.745,85.19,4.2913,2135.8899,1.6145,1.6103,0.2116,-464.5438,852.7537,0.45895,92.1652,93.745,0.45895,2.1358899,1.6103,0.0
624.078,395.6596,453.999,91.1064,85.55,4.0694,2.1941498999999998,1.7993,1.8521,0.3035,-463.9773,869.9902,0.47644,395.6596,453.999,91.1064,85.55,4.0694,2194.1499,1.7993,1.8521,0.3035,-463.9773,869.9902,0.47644,395.6596,453.999,91.1064,85.55,4.0694,2194.1499,1.7993,1.8521,0.3035,-463.9773,869.9902,0.47644,92.56172,91.1064,0.47644,2.1941498999999998,1.8521,0.0
624.2304,385.5916,426.0606,93.9906,67.23,3.989,2.2373501,1.7736,1.8768,0.5165,-463.575,863.8668,0.46389,385.5916,426.0606,93.9906,67.23,3.989,2237.3501,1.7736,1.8768,0.5165,-463.575,863.8668,0.46389,385.5916,426.0606,93.9906,67.23,3.989,2237.3501,1.7736,1.8768,0.5165,-463.575,863.8668,0.46389,90.61464,93.9906,0.46389,2.2373501,1.8768,0.0
624.3828,340.8449,409.5603,91.5324,37.65,4.0466,2.23474,1.723,1.8909,0.7106,-463.1648,838.4656,0.41071,340.8449,409.5603,91.5324,37.65,4.0466,2234.74,1.723,1.8909,0.7106,-463.1648,838.4656,0.41071,340.8449,409.5603,91.5324,37.65,4.0466,2234.74,1.723,1.8909,0.7106,-463.1648,838.4656,0.41071,86.94356,91.5324,0.41071,2.23474,1.8909,0.0
624.5352,321.8276,408.8234,82.6988,17.75,4.1541,2.2163899000000002,1.6379,1.8468,0.7,-462.9034,855.4752,0.3686,321.8276,408.8234,82.6988,17.75,4.1541,2216.3899,1.6379,1.8468,0.7,-462.9034,855.4752,0.3686,321.8276,408.8234,82.6988,17.75,4.1541,2216.3899,1.6379,1.8468,0.7,-462.9034,855.4752,0.3686,83.08897999999999,82.6988,0.3686,2.2163899000000002,1.8468,0.0
624.6876,318.1919,422.4722,75.3896,15.74,4.2075,2.21979,1.63,1.8786,0.7476,-462.8375,848.6714,0.34273,318.1919,422.4722,75.3896,15.74,4.2075,2219.79,1.63,1.8786,0.7476,-462.8375,848.6714,0.34273,318.1919,422.4722,75.3896,15.74,4.2075,2219.79,1.63,1.8786,0.7476,-462.8375,848.6714,0.34273,78.62472,75.3896,0.34273,2.21979,1.8786,0.0
624.84,320.7088,421.511,71.8335,21.98,4.201,2.25248,1.841,2.1496,0.8693,-463.0114,845.0426,0.328,320.7088,421.511,71.8335,21.98,4.201,2252.48,1.841,2.1496,0.8693,-463.0114,845.0426,0.328,320.7088,421.511,71.8335,21.98,4.201,2252.48,1.841,2.1496,0.8693,-463.0114,845.0426,0.328,73.8785,71.8335,0.328,2.25248,2.1496,0.0
624.9924,320.9887,373.548,71.6693,33.38,4.2398,2.3102600000000004,3.3509,4.0905,1.2514,-463.3312,850.0322,0.30338,320.9887,373.548,71.6693,33.38,4.2398,2310.26,3.3509,4.0905,1.2514,-463.3312,850.0322,0.30338,320.9887,373.548,71.6693,33.38,4.2398,2310.26,3.3509,4.0905,1.2514,-463.3312,850.0322,0.30338,71.44638,71.6693,0.30338,2.3102600000000004,4.0905,0.0
625.1448,322.387,342.6299,67.8013,43.65,4.3686,2.3328901,2.7021,3.2484,1.5659,-463.8977,851.393,0.29961,322.387,342.6299,67.8013,43.65,4.3686,2332.8901,2.7021,3.2484,1.5659,-463.8977,851.393,0.29961,322.387,342.6299,67.8013,43.65,4.3686,2332.8901,2.7021,3.2484,1.5659,-463.8977,851.393,0.29961,70.93502,67.8013,0.29961,2.3328901,3.2484,0.0
625.2972,322.1073,387.0045,70.5382,45.83,4.5503,2.3108798999999998,1.6579,1.9381,1.1314,-464.2938,863.1863,0.33621,322.1073,387.0045,70.5382,45.83,4.5503,2310.8799,1.6579,1.9381,1.1314,-464.2938,863.1863,0.33621,322.1073,387.0045,70.5382,45.83,4.5503,2310.8799,1.6579,1.9381,1.1314,-464.2938,863.1863,0.33621,71.85598,70.5382,0.33621,2.3108798999999998,1.9381,0.0
625.4496,319.8698,422.8246,72.8328,34.71,4.6983,2.25799,1.5029,1.7459,0.8191,-464.6023,832.342,0.37152,319.8698,422.8246,72.8328,34.71,4.6983,2257.99,1.5029,1.7459,0.8191,-464.6023,832.342,0.37152,319.8698,422.8246,72.8328,34.71,4.6983,2257.99,1.5029,1.7459,0.8191,-464.6023,832.342,0.37152,72.26236,72.8328,0.37152,2.25799,1.7459,0.0
625.602,315.9547,418.7877,76.4383,29.25,4.7851,2.2355,1.4855,1.7145,0.7686,-464.9813,846.1766,0.41375,315.9547,418.7877,76.4383,29.25,4.7851,2235.5,1.4855,1.7145,0.7686,-464.9813,846.1766,0.41375,315.9547,418.7877,76.4383,29.25,4.7851,2235.5,1.4855,1.7145,0.7686,-464.9813,846.1766,0.41375,73.73740000000001,76.4383,0.41375,2.2355,1.7145,0.0
625.7544,310.0817,410.2972,73.7012,30.11,4.892,2.2311599,1.5382,1.7596,0.8246,-465.5454,859.5576,0.41575,310.0817,410.2972,73.7012,30.11,4.892,2231.1599,1.5382,1.7596,0.8246,-465.5454,859.5576,0.41575,310.0817,410.2972,73.7012,30.11,4.892,2231.1599,1.5382,1.7596,0.8246,-465.5454,859.5576,0.41575,75.74676000000001,73.7012,0.41575,2.2311599,1.7596,0.0
625.9068,310.9206,405.7797,75.1765,34.97,5.0333,2.2231299,1.5833,1.7955,0.8536,-465.9937,882.4641,0.44275,310.9206,405.7797,75.1765,34.97,5.0333,2223.1299,1.5833,1.7955,0.8536,-465.9937,882.4641,0.44275,310.9206,405.7797,75.1765,34.97,5.0333,2223.1299,1.5833,1.7955,0.8536,-465.9937,882.4641,0.44275,78.4674,75.1765,0.44275,2.2231299,1.7955,0.0
626.0592,310.9206,408.8234,80.585,37.99,5.136,2.17978,1.5338,1.7105,0.5104,-466.2216,870.8974,0.46816,310.9206,408.8234,80.585,37.99,5.136,2179.78,1.5338,1.7105,0.5104,-466.2216,870.8974,0.46816,310.9206,408.8234,80.585,37.99,5.136,2179.78,1.5338,1.7105,0.5104,-466.2216,870.8974,0.46816,81.80096,80.585,0.46816,2.17978,1.7105,0.0
626.2116,317.6326,426.5412,86.436,44.53,5.1003,2.1421199,1.4638,1.6086,0.2847,-466.5187,863.6399,0.49167,317.6326,426.5412,86.436,44.53,5.1003,2142.1199,1.4638,1.6086,0.2847,-466.5187,863.6399,0.49167,317.6326,426.5412,86.436,44.53,5.1003,2142.1199,1.4638,1.6086,0.2847,-466.5187,863.6399,0.49167,85.66874,86.436,0.49167,2.1421199,1.6086,0.0
626.364,335.5312,446.5659,93.1061,58.07,4.9043,2.15202,1.4391,1.5416,0.2224,-466.7898,890.4018,0.55263,335.5312,446.5659,93.1061,58.07,4.9043,2152.02,1.4391,1.5416,0.2224,-466.7898,890.4018,0.55263,335.5312,446.5659,93.1061,58.07,4.9043,2152.02,1.4391,1.5416,0.2224,-466.7898,890.4018,0.55263,88.68424,93.1061,0.55263,2.15202,1.5416,0.0
626.5164,324.6242,446.3096,93.0401,68.81,4.6192,2.1937202,1.4416,1.5303,0.271,-466.9937,909.4528,0.50005,324.6242,446.3096,93.0401,68.81,4.6192,2193.7202,1.4416,1.5303,0.271,-466.9937,909.4528,0.50005,324.6242,446.3096,93.0401,68.81,4.6192,2193.7202,1.4416,1.5303,0.271,-466.9937,909.4528,0.50005,90.59512,93.0401,0.50005,2.1937202,1.5303,0.0
626.6688,358.7435,438.2036,90.254,69.08,4.3585,2.2154399,1.3911,1.467,0.4107,-467.1648,887.6803,0.51668,358.7435,438.2036,90.254,69.08,4.3585,2215.4399,1.3911,1.467,0.4107,-467.1648,887.6803,0.51668,358.7435,438.2036,90.254,69.08,4.3585,2215.4399,1.3911,1.467,0.4107,-467.1648,887.6803,0.51668,90.30334,90.254,0.51668,2.2154399,1.467,0.0
626.8212,333.8533,459.2535,90.1394,61.65,4.1769,2.1919602,1.2531,1.3083,0.5559,-467.3062,846.4034,0.56286,333.8533,459.2535,90.1394,61.65,4.1769,2191.9602,1.2531,1.3083,0.5559,-467.3062,846.4034,0.56286,333.8533,459.2535,90.1394,61.65,4.1769,2191.9602,1.2531,1.3083,0.5559,-467.3062,846.4034,0.56286,89.10368,90.1394,0.56286,2.1919602,1.3083,0.0
626.9736,354.2688,491.7095,84.9771,62.14,4.08,2.18121,1.1941,1.2302,0.5091,-467.3352,891.3091,0.66317,354.2688,491.7095,84.9771,62.14,4.08,2181.21,1.1941,1.2302,0.5091,-467.3352,891.3091,0.66317,354.2688,491.7095,84.9771,62.14,4.08,2181.21,1.1941,1.2302,0.5091,-467.3352,891.3091,0.66317,87.3993,84.9771,0.66317,2.18121,1.2302,0.0
627.126,364.8961,495.9707,87.1078,65.13,4.0531,2.1833899000000003,1.1719,1.1988,0.4808,-467.4261,869.9902,0.67148,364.8961,495.9707,87.1078,65.13,4.0531,2183.3899,1.1719,1.1988,0.4808,-467.4261,869.9902,0.67148,364.8961,495.9707,87.1078,65.13,4.0531,2183.3899,1.1719,1.1988,0.4808,-467.4261,869.9902,0.67148,86.6848,87.1078,0.67148,2.1833899000000003,1.1988,0.0
627.2784,341.4042,486.5511,84.5182,63.12,4.0469,2.19122,1.1524,1.1689,0.4832,-467.4625,847.7642,0.59898,341.4042,486.5511,84.5182,63.12,4.0469,2191.22,1.1524,1.1689,0.4832,-467.4625,847.7642,0.59898,341.4042,486.5511,84.5182,63.12,4.0469,2191.22,1.1524,1.1689,0.4832,-467.4625,847.7642,0.59898,86.38656,84.5182,0.59898,2.19122,1.1689,0.0
627.4308,376.0828,489.4347,86.6815,57.78,4.0284,2.1986001,1.1629,1.1842,0.442,-467.0562,868.6295,0.5877,376.0828,489.4347,86.6815,57.78,4.0284,2198.6001,1.1629,1.1842,0.442,-467.0562,868.6295,0.5877,376.0828,489.4347,86.6815,57.78,4.0284,2198.6001,1.1629,1.1842,0.442,-467.0562,868.6295,0.5877,88.05824,86.6815,0.5877,2.1986001,1.1842,0.0
627.5832,340.0059,484.853,88.6482,54.24,3.9947,2.21548,1.2012,1.2302,0.5446,-466.5511,875.8868,0.48444,340.0059,484.853,88.6482,54.24,3.9947,2215.48,1.2012,1.2302,0.5446,-466.5511,875.8868,0.48444,340.0059,484.853,88.6482,54.24,3.9947,2215.48,1.2012,1.2302,0.5446,-466.5511,875.8868,0.48444,88.88756,88.6482,0.48444,2.21548,1.2302,0.0
627.7356,331.6158,460.1506,93.3355,53.16,3.9711,2.2336599,1.3185,1.354,0.5955,-466.1563,858.4236,0.47428,331.6158,460.1506,93.3355,53.16,3.9711,2233.6599,1.3185,1.354,0.5955,-466.1563,858.4236,0.47428,331.6158,460.1506,93.3355,53.16,3.9711,2233.6599,1.3185,1.354,0.5955,-466.1563,858.4236,0.47428,90.78542,93.3355,0.47428,2.2336599,1.354,0.0
627.888,333.294,440.5425,91.2544,47.61,4.0064,2.2382,1.3592,1.4113,0.8329,-465.75,852.3001,0.44975,333.294,440.5425,91.2544,47.61,4.0064,2238.2,1.3592,1.4113,0.8329,-465.75,852.3001,0.44975,333.294,440.5425,91.2544,47.61,4.0064,2238.2,1.3592,1.4113,0.8329,-465.75,852.3001,0.44975,91.53602,91.2544,0.44975,2.2382,1.4113,0.0
628.0404,319.3105,435.6084,94.0075,32.58,4.103,2.2195,1.3638,1.4279,0.8322,-465.3864,872.9386,0.41027,319.3105,435.6084,94.0075,32.58,4.103,2219.5,1.3638,1.4279,0.8322,-465.3864,872.9386,0.41027,319.3105,435.6084,94.0075,32.58,4.103,2219.5,1.3638,1.4279,0.8322,-465.3864,872.9386,0.41027,91.98504,94.0075,0.41027,2.2195,1.4279,0.0
628.1928,319.5901,436.5055,90.4345,21.09,4.2171,2.2130598,1.3904,1.4668,0.825,-464.9,864.5471,0.37424,319.5901,436.5055,90.4345,21.09,4.2171,2213.0598,1.3904,1.4668,0.825,-464.9,864.5471,0.37424,319.5901,436.5055,90.4345,21.09,4.2171,2213.0598,1.3904,1.4668,0.825,-464.9,864.5471,0.37424,90.48704,90.4345,0.37424,2.2130598,1.4668,0.0
628.3452,320.4294,434.1025,90.8933,10.56,4.2899,2.2106699,1.428,1.5208,0.833,-464.6079,864.3203,0.36815,320.4294,434.1025,90.8933,10.56,4.2899,2210.6699,1.428,1.5208,0.833,-464.6079,864.3203,0.36815,320.4294,434.1025,90.8933,10.56,4.2899,2210.6699,1.428,1.5208,0.833,-464.6079,864.3203,0.36815,88.56948,90.8933,0.36815,2.2106699,1.5208,0.0
628.4976,319.3105,435.6084,85.8455,5.44,4.2709,2.2171298999999998,1.4424,1.5583,0.8568,-464.3239,874.0726,0.4215,319.3105,435.6084,85.8455,5.44,4.2709,2217.1299,1.4424,1.5583,0.8568,-464.3239,874.0726,0.4215,319.3105,435.6084,85.8455,5.44,4.2709,2217.1299,1.4424,1.5583,0.8568,-464.3239,874.0726,0.4215,87.03872,85.8455,0.4215,2.2171298999999998,1.5583,0.0
628.65,317.6326,441.8881,81.6666,-1.98,4.2072,2.21696,1.4353,1.5725,0.8829,-464.0375,879.2888,0.44597,317.6326,441.8881,81.6666,-1.98,4.2072,2216.96,1.4353,1.5725,0.8829,-464.0375,879.2888,0.44597,317.6326,441.8881,81.6666,-1.98,4.2072,2216.96,1.4353,1.5725,0.8829,-464.0375,879.2888,0.44597,86.28814,81.6666,0.44597,2.21696,1.5725,0.0
628.8024,315.675,443.5542,86.3537,-5.39,4.1396,2.21854,1.4294,1.578,0.8904,-463.9489,882.6907,0.40912,315.675,443.5542,86.3537,-5.39,4.1396,2218.54,1.4294,1.578,0.8904,-463.9489,882.6907,0.40912,315.675,443.5542,86.3537,-5.39,4.1396,2218.54,1.4294,1.578,0.8904,-463.9489,882.6907,0.40912,86.24878,86.3537,0.40912,2.21854,1.578,0.0
628.9548,318.1919,440.6386,86.6816,-5.51,4.1012,2.2236399000000002,1.4293,1.5923,0.8779,-463.5511,869.9902,0.38936,318.1919,440.6386,86.6816,-5.51,4.1012,2223.6399,1.4293,1.5923,0.8779,-463.5511,869.9902,0.38936,318.1919,440.6386,86.6816,-5.51,4.1012,2223.6399,1.4293,1.5923,0.8779,-463.5511,869.9902,0.38936,87.1109,86.6816,0.38936,2.2236399000000002,1.5923,0.0
629.1072,318.4716,435.0958,90.6965,-4.45,4.0901,2.2205700999999998,1.4799,1.6586,0.9046,-463.1079,869.7634,0.39328,318.4716,435.0958,90.6965,-4.45,4.0901,2220.5701,1.4799,1.6586,0.9046,-463.1079,869.7634,0.39328,318.4716,435.0958,90.6965,-4.45,4.0901,2220.5701,1.4799,1.6586,0.9046,-463.1079,869.7634,0.39328,88.34986,90.6965,0.39328,2.2205700999999998,1.6586,0.0
629.2596,319.3105,430.0015,90.1561,-2.82,4.0957,2.2212899999999998,1.5095,1.7054,0.8975,-462.5688,856.8361,0.4163,319.3105,430.0015,90.1561,-2.82,4.0957,2221.29,1.5095,1.7054,0.8975,-462.5688,856.8361,0.4163,319.3105,430.0015,90.1561,-2.82,4.0957,2221.29,1.5095,1.7054,0.8975,-462.5688,856.8361,0.4163,88.17286,90.1561,0.4163,2.2212899999999998,1.7054,0.0
629.412,319.8698,424.3305,87.8614,-1.08,4.1482,2.22225,1.5846,1.7973,0.9064,-461.8807,854.3413,0.41727,319.8698,424.3305,87.8614,-1.08,4.1482,2222.25,1.5846,1.7973,0.9064,-461.8807,854.3413,0.41727,319.8698,424.3305,87.8614,-1.08,4.1482,2222.25,1.5846,1.7973,0.9064,-461.8807,854.3413,0.41727,87.30420000000001,87.8614,0.41727,2.22225,1.7973,0.0
629.5644,320.7088,416.609,85.4687,0.49,4.2478,2.2289499999999998,1.6148,1.8372,0.873,-461.3466,861.5986,0.42346,320.7088,416.609,85.4687,0.49,4.2478,2228.95,1.6148,1.8372,0.873,-461.3466,861.5986,0.42346,320.7088,416.609,85.4687,0.49,4.2478,2228.95,1.6148,1.8372,0.873,-461.3466,861.5986,0.42346,85.92758,85.4687,0.42346,2.2289499999999998,1.8372,0.0
